# CDD238813:  DirectHits:  19    Rescued Proteins:  13    Prots with Domain in 9.B.105:  32 (100.0% from a total of 32)
# CDD223743:  DirectHits:  13    Rescued Proteins:  19    Prots with Domain in 9.B.105:  32 (100.0% from a total of 32)
# CDD239485:  DirectHits:  12    Rescued Proteins:  16    Prots with Domain in 9.B.105:  28 (87.5% from a total of 32)
# CDD239484:  DirectHits:  12    Rescued Proteins:  17    Prots with Domain in 9.B.105:  29 (90.6% from a total of 32)
# CDD426329:  DirectHits:  19    Rescued Proteins:  13    Prots with Domain in 9.B.105:  32 (100.0% from a total of 32)
# CDD239486:  DirectHits:  17    Rescued Proteins:  15    Prots with Domain in 9.B.105:  32 (100.0% from a total of 32)
# CDD239488:  DirectHits:  16    Rescued Proteins:  13    Prots with Domain in 9.B.105:  29 (90.6% from a total of 32)
# CDD214471:  DirectHits:  19    Rescued Proteins:  13    Prots with Domain in 9.B.105:  32 (100.0% from a total of 32)
# CDD239489:  DirectHits:  15    Rescued Proteins:  17    Prots with Domain in 9.B.105:  32 (100.0% from a total of 32)
11	9.B.105.2.1-Q8F224:321	CDD238813|60-170:9.72e-16|DirectHit	CDD214471|68-165:1.91e-08|DirectHit	CDD426329|66-170:8.82e-13|DirectHit	CDD239486|18-175:1.32e-19|DirectHit	CDD239488|63-170:2.4e-07|Rescued1	CDD239489|6-175:5.30e-07|DirectHit	CDD223743|7-177:4.02e-07|DirectHit	CDD239484|40-170:1.1e-08|Rescued1	CDD239485|64-171:1.94e-05|DirectHit
12	9.B.105.2.2-S2NE98:223	CDD238813|106-188:1.13e-08|DirectHit	CDD214471|106-188:7.48e-06|DirectHit	CDD426329|106-201:9.18e-07|DirectHit	CDD239486|23-202:1.99e-33|DirectHit	CDD239488|86-196:1.4e-10|Rescued1	CDD239489|30-196:4.9e-10|Rescued1	CDD223743|40-206:1.27e-06|DirectHit	CDD239484|63-196:3.3e-10|Rescued1	CDD239485|92-196:2.8e-10|Rescued1
13	9.B.105.2.3-O34349:203	CDD238813|79-176:1.91e-17|DirectHit	CDD214471|82-176:6.02e-15|DirectHit	CDD426329|81-176:8.14e-13|DirectHit	CDD239486|15-176:1.78e-45|DirectHit	CDD239488|76-176:6.11e-09|DirectHit	CDD239489|38-176:1.03e-11|DirectHit	CDD223743|5-176:4.82e-12|DirectHit	CDD239484|35-176:9.29e-11|DirectHit	CDD239485|78-176:1.20e-08|DirectHit
14	9.B.105.2.4-WP_050771967:237	CDD238813|103-219:2.91e-23|DirectHit	CDD214471|110-219:8.02e-21|DirectHit	CDD426329|109-224:1.39e-22|DirectHit	CDD239486|37-225:2.02e-46|DirectHit	CDD239488|106-219:4.71e-11|DirectHit	CDD239489|97-225:7.23e-18|DirectHit	CDD223743|44-223:4.64e-14|DirectHit	CDD239484|106-219:3.05e-11|DirectHit	CDD239485|106-218:2.57e-09|DirectHit
15	9.B.105.3.1-KNC21034:412	CDD238813|253-406:4.22e-19|DirectHit	CDD214471|261-406:1.52e-18|DirectHit	CDD426329|259-408:7.59e-18|DirectHit	CDD239486|270-405:2.6e-12|Rescued1	CDD239488|253-406:3.68e-08|DirectHit	CDD239489|270-405:1.2e-13|Rescued1	CDD223743|157-412:7.3e-18|Rescued1	CDD239484|187-406:6.81e-35|DirectHit	CDD239485|329-405:5.55e-04|DirectHit
16	9.B.105.3.2-Q05521:289	CDD238813|96-243:1.89e-21|DirectHit	CDD214471|109-243:3.64e-24|DirectHit	CDD426329|101-247:1.89e-18|DirectHit	CDD239486|72-237:5.67e-04|DirectHit	CDD239488|160-243:4.24e-09|DirectHit	CDD239489|66-244:2.60e-04|DirectHit	CDD223743|23-258:1.67e-11|DirectHit	CDD239484|50-245:2.09e-83|DirectHit	CDD239485|103-239:6.4e-12|Rescued1
17	9.B.105.3.3-M4VBQ9:223	CDD238813|117-212:9.08e-14|DirectHit	CDD214471|121-206:2.00e-10|DirectHit	CDD426329|118-216:3.17e-17|DirectHit	CDD239486|118-215:7.46e-06|DirectHit	CDD239488|117-212:6.59e-13|DirectHit	CDD239489|118-215:2.40e-07|DirectHit	CDD223743|134-219:2.05e-04|DirectHit	CDD239484|118-212:2.34e-06|DirectHit	CDD239485|118-206:8.19e-05|DirectHit
18	9.B.105.3.4-C7T8U7:326	CDD238813|176-297:1.81e-14|DirectHit	CDD214471|182-297:1.02e-07|DirectHit	CDD426329|190-297:4.48e-14|DirectHit	CDD239486|118-299:3.3e-10|Rescued1	CDD239488|190-293:2.57e-04|DirectHit	CDD239489|160-283:4.44e-07|DirectHit	CDD223743|165-303:1.11e-04|DirectHit	CDD239484|139-288:7.29e-07|DirectHit	CDD239485|175-296:2e-10|Rescued1
19	9.B.105.3.5-B7Z8R9:301	CDD238813|102-247:2.32e-16|DirectHit	CDD214471|149-247:8.49e-11|DirectHit	CDD426329|107-247:4.76e-13|DirectHit	CDD239486|171-251:1.06e-04|DirectHit	CDD239488|170-247:1.92e-04|DirectHit	CDD239489|101-248:1.4e-10|Rescued1	CDD223743|101-247:2.8e-10|Rescued1	CDD239484|35-246:4.69e-18|DirectHit	CDD239485|160-247:2.3e-15|Rescued1
20	9.B.105.4.1-B8FV27:217	CDD238813|71-186:0.0092|Rescued2	CDD214471|90-186:0.00025|Rescued2	CDD426329|90-186:0.0002|Rescued2	CDD239486|18-186:0.0073|Rescued2	CDD239488|90-186:0.00025|Rescued2	CDD239489|18-186:0.00016|Rescued2	CDD223743|18-186:0.0049|Rescued2	CDD239484|90-186:0.0093|Rescued2	CDD239485|74-185:0.0085|Rescued2
21	9.B.105.4.2-WP_048084393:201	CDD238813|125-196:0.00035|Rescued1	CDD214471|125-189:0.00092|Rescued1	CDD426329|125-196:0.00046|Rescued1	CDD239486|125-196:0.00031|Rescued1	CDD239488|125-196:0.00041|Rescued1	CDD239489|125-196:0.00029|Rescued1	CDD223743|125-196:0.00041|Rescued1	CDD239484|125-196:0.00022|Rescued1	CDD239485|125-189:0.0011|Rescued1
22	9.B.105.4.3-WP_019546689:206	CDD238813|139-198:0.0028|Rescued1	CDD214471|139-197:0.0024|Rescued1	CDD426329|139-198:0.0035|Rescued1	CDD239486|139-198:0.0025|Rescued1	CDD239488|139-198:0.0031|Rescued1	CDD239489|139-198:0.0024|Rescued1	CDD223743|139-198:0.0032|Rescued1	CDD239484|139-198:0.0015|Rescued1	CDD239485|139-197:0.0029|Rescued1
23	9.B.105.4.4-PIS09479:191	CDD238813|123-189:0.0015|Rescued2	CDD214471|131-188:0.0036|Rescued1	CDD426329|131-189:0.0099|Rescued1	CDD239486|19-191:0.0057|Rescued1	CDD239488|123-189:0.0006|Rescued2	CDD239489|19-191:0.0067|Rescued1	CDD223743|19-191:0.0081|Rescued1	CDD239484|131-189:0.0057|Rescued1	CDD239485|131-189:0.0046|Rescued1
24	9.B.105.4.5-WP_088641900:193	CDD238813|73-189:7.6e-05|Rescued1	CDD214471|81-189:0.00038|Rescued1	CDD426329|81-189:0.00033|Rescued1	CDD239486|66-192:0.00012|Rescued1	CDD239488|81-189:0.00029|Rescued1	CDD239489|73-189:0.00012|Rescued1	CDD223743|76-193:0.00015|Rescued1	CDD239484|81-189:0.00018|Rescued1	CDD239485|123-188:0.00028|Rescued1
25	9.B.105.4.6-WP_157304638:230	CDD238813|146-217:0.002|Rescued1	CDD214471|146-217:0.0021|Rescued1	CDD426329|146-217:0.0044|Rescued1	CDD239486|100-224:0.0066|Rescued2	CDD239488|130-224:0.0046|Rescued2	CDD239489|100-221:0.0032|Rescued2	CDD223743|100-224:0.0044|Rescued2	CDD239484|130-224:0.00096|Rescued2	CDD239485|181-225:0.0061|Rescued1
26	9.B.105.4.7-WP_160087698:197	CDD238813|80-193:9.7e-08|Rescued1	CDD214471|88-193:4.8e-07|Rescued1	CDD426329|84-193:7.3e-07|Rescued1	CDD239486|79-196:1.1e-07|Rescued1	CDD239488|84-193:2.4e-07|Rescued1	CDD239489|79-196:1.2e-07|Rescued1	CDD223743|79-193:1.4e-07|Rescued1	CDD239484|98-193:1.7e-06|Rescued1	CDD239485|79-192:3.7e-08|Rescued1
27	9.B.105.5.1-M4VRR5:239	CDD238813|118-206:1.21e-14|DirectHit	CDD214471|124-202:1.66e-11|DirectHit	CDD426329|113-206:5.94e-16|DirectHit	CDD239486|107-200:1.13e-08|DirectHit	CDD239488|121-206:3.86e-23|DirectHit	CDD239489|118-206:1.15e-05|DirectHit	CDD223743|93-205:3e-07|Rescued1	CDD239484|91-206:6.06e-08|DirectHit	CDD239485|124-203:3.67e-05|DirectHit
28	9.B.105.5.2-I9SUL5:323	CDD238813|31-128:1.02e-14|DirectHit	CDD214471|60-122:6.99e-08|DirectHit	CDD426329|31-130:9.06e-14|DirectHit	CDD239486|31-134:3.30e-06|DirectHit	CDD239488|23-130:7.50e-36|DirectHit	CDD239489|50-129:2.38e-05|DirectHit	CDD223743|4-136:3.4e-07|Rescued1	CDD239484|59-129:1.02e-04|DirectHit	CDD239485|55-123:1.97e-07|DirectHit
29	9.B.105.5.3-W0RFP8:234	CDD238813|86-202:1.10e-12|DirectHit	CDD214471|87-196:1.78e-08|DirectHit	CDD426329|86-207:1.83e-14|DirectHit	CDD239486|13-208:7.89e-08|DirectHit	CDD239488|84-202:3.55e-16|DirectHit	CDD239489|86-203:2.50e-06|DirectHit	CDD223743|43-217:2.66e-06|DirectHit	CDD239484|86-204:4.09e-10|DirectHit	CDD239485|79-201:3.4e-14|Rescued1
30	9.B.105.6.1-SNV19554:308	CDD238813|106-204:3.8e-07|Rescued1	CDD214471|109-204:9.7e-07|Rescued1	CDD426329|108-213:3e-07|Rescued1	CDD239486|64-214:2e-08|Rescued1	CDD239488|106-204:1.4e-05|Rescued1	CDD239489|98-214:8.7e-06|Rescued1	CDD223743|36-219:1.4e-05|Rescued1	CDD239484|106-204:6.2e-06|Rescued1	CDD239485|106-204:4.2e-05|Rescued1
31	9.B.105.6.2-WP_094723436:357	CDD238813|143-251:2.85e-08|DirectHit	CDD214471|165-251:1.50e-07|DirectHit	CDD426329|179-253:1.52e-06|DirectHit	CDD239486|123-255:1.64e-10|DirectHit	CDD239488|133-250:0.00013|Rescued1	CDD239489|106-255:0.00028|Rescued1	CDD223743|106-255:4.1e-05|Rescued1	CDD239484|158-250:0.00028|Rescued1	CDD239485|106-250:7.9e-05|Rescued1
32	9.B.105.6.3-WP_048551437:388	CDD238813|78-172:0.0061|Rescued2	CDD214471|78-172:0.0036|Rescued2	CDD426329|78-172:0.0049|Rescued2	CDD239486|5-172:0.0095|Rescued2	CDD239488|78-172:0.0049|Rescued2	CDD239489|74-171:5.4e-06|Rescued2	CDD223743|16-172:0.0075|Rescued2	CDD239484|79-172:0.0093|Rescued2	CDD239485|79-171:8.4e-06|Rescued2
