# CDD395174:  DirectHits:  125    Rescued Proteins:  12    Prots with Domain in 1.A.8:  137 (100.0% from a total of 137)
# CDD215092:  DirectHits:  118    Rescued Proteins:  19    Prots with Domain in 1.A.8:  137 (100.0% from a total of 137)
# CDD165733:  DirectHits:  111    Rescued Proteins:  26    Prots with Domain in 1.A.8:  137 (100.0% from a total of 137)
# CDD177663:  DirectHits:  112    Rescued Proteins:  25    Prots with Domain in 1.A.8:  137 (100.0% from a total of 137)
# CDD238204:  DirectHits:  129    Rescued Proteins:  8    Prots with Domain in 1.A.8:  137 (100.0% from a total of 137)
# CDD240230:  DirectHits:  120    Rescued Proteins:  17    Prots with Domain in 1.A.8:  137 (100.0% from a total of 137)
# CDD235453:  DirectHits:  112    Rescued Proteins:  25    Prots with Domain in 1.A.8:  137 (100.0% from a total of 137)
# CDD215085:  DirectHits:  107    Rescued Proteins:  30    Prots with Domain in 1.A.8:  137 (100.0% from a total of 137)
# CDD223653:  DirectHits:  127    Rescued Proteins:  10    Prots with Domain in 1.A.8:  137 (100.0% from a total of 137)
# CDD177778:  DirectHits:  116    Rescued Proteins:  21    Prots with Domain in 1.A.8:  137 (100.0% from a total of 137)
# CDD177664:  DirectHits:  112    Rescued Proteins:  25    Prots with Domain in 1.A.8:  137 (100.0% from a total of 137)
# CDD273306:  DirectHits:  126    Rescued Proteins:  11    Prots with Domain in 1.A.8:  137 (100.0% from a total of 137)
# CDD165748:  DirectHits:  119    Rescued Proteins:  18    Prots with Domain in 1.A.8:  137 (100.0% from a total of 137)
22	1.A.8.5.1-P23900:669	CDD238204|254-530:4.42e-84|DirectHit	CDD223653|249-533:1.69e-77|DirectHit	CDD273306|258-527:1.18e-79|DirectHit	CDD395174|244-527:5.38e-85|DirectHit	CDD240230|242-531:4.41e-50|DirectHit	CDD165748|315-567:2.96e-14|DirectHit	CDD215092|346-527:1.82e-14|DirectHit	CDD177778|247-532:4.29e-10|DirectHit	CDD235453|326-527:5.51e-10|DirectHit	CDD177664|341-536:5.43e-07|DirectHit	CDD177663|258-527:7.99e-12|DirectHit	CDD165733|247-540:3.4e-53|Rescued1	CDD215085|232-533:8.8e-60|Rescued1
23	1.A.8.5.2-Q75CI7:476	CDD238204|123-393:5.78e-59|DirectHit	CDD223653|120-396:1.05e-63|DirectHit	CDD273306|127-390:1.83e-50|DirectHit	CDD395174|118-390:9.28e-51|DirectHit	CDD240230|121-394:2.37e-42|DirectHit	CDD165748|123-395:4.59e-13|DirectHit	CDD215092|122-393:1.76e-12|DirectHit	CDD177778|81-415:3.1e-56|Rescued1	CDD235453|122-393:2.03e-09|DirectHit	CDD177664|122-398:6.87e-10|DirectHit	CDD177663|101-414:2.6e-53|Rescued1	CDD165733|117-390:1.71e-09|DirectHit	CDD215085|101-395:4.35e-08|DirectHit
24	1.A.8.6.1-B3IUC4:234	CDD238204|18-209:7.26e-35|DirectHit	CDD223653|17-211:4.23e-45|DirectHit	CDD273306|1-206:6.29e-56|DirectHit	CDD395174|17-202:4.84e-38|DirectHit	CDD240230|34-201:1.13e-08|DirectHit	CDD165748|34-213:1.37e-08|DirectHit	CDD215092|25-211:9.14e-06|DirectHit	CDD177778|1-213:1.29e-08|DirectHit	CDD235453|34-209:3.51e-12|DirectHit	CDD177664|25-215:4.31e-17|DirectHit	CDD177663|31-213:1.53e-06|DirectHit	CDD165733|28-224:2.73e-20|DirectHit	CDD215085|22-202:2.96e-12|DirectHit
25	1.A.8.6.2-P0CD89:289	CDD238204|50-268:7.86e-40|DirectHit	CDD223653|43-270:1.25e-53|DirectHit	CDD273306|53-265:4.85e-60|DirectHit	CDD395174|50-261:1.18e-40|DirectHit	CDD240230|52-260:3.30e-11|DirectHit	CDD165748|52-272:1.81e-10|DirectHit	CDD215092|52-270:7.48e-09|DirectHit	CDD177778|52-272:2.33e-09|DirectHit	CDD235453|93-268:2.02e-14|DirectHit	CDD177664|50-274:1.69e-18|DirectHit	CDD177663|54-272:1.66e-07|DirectHit	CDD165733|50-283:1.29e-20|DirectHit	CDD215085|30-261:2.89e-14|DirectHit
26	1.A.8.6.3-F2QVG4:279	CDD238204|50-262:1.95e-36|DirectHit	CDD223653|50-262:2.26e-37|DirectHit	CDD273306|50-260:1.58e-45|DirectHit	CDD395174|51-256:3.26e-39|DirectHit	CDD240230|4-255:8.34e-12|DirectHit	CDD165748|88-265:1.93e-10|DirectHit	CDD215092|51-253:2.76e-10|DirectHit	CDD177778|50-265:8.38e-08|DirectHit	CDD235453|48-260:4.82e-16|DirectHit	CDD177664|75-262:5.61e-21|DirectHit	CDD177663|51-264:5.60e-12|DirectHit	CDD165733|47-256:6.15e-24|DirectHit	CDD215085|42-256:1.45e-13|DirectHit
27	1.A.8.6.4-H6B4G1:307	CDD238204|77-253:4.28e-38|DirectHit	CDD223653|77-253:2.24e-33|DirectHit	CDD273306|75-252:7.06e-44|DirectHit	CDD395174|73-252:2.55e-42|DirectHit	CDD240230|79-253:8.98e-13|DirectHit	CDD165748|80-247:1.97e-15|DirectHit	CDD215092|74-247:1.86e-12|DirectHit	CDD177778|80-252:7.85e-14|DirectHit	CDD235453|70-253:1.64e-22|DirectHit	CDD177664|66-252:2.24e-24|DirectHit	CDD177663|80-265:2.73e-13|DirectHit	CDD165733|66-269:2.32e-29|DirectHit	CDD215085|66-252:3.50e-14|DirectHit
28	1.A.8.7.1-E3UN01:326	CDD238204|63-299:4.57e-33|DirectHit	CDD223653|66-302:7.82e-20|DirectHit	CDD273306|67-288:1.80e-30|DirectHit	CDD395174|58-296:2.21e-32|DirectHit	CDD240230|62-302:2.53e-16|DirectHit	CDD165748|104-292:1.72e-11|DirectHit	CDD215092|63-292:3.10e-16|DirectHit	CDD177778|66-299:3.13e-14|DirectHit	CDD235453|112-296:9.82e-13|DirectHit	CDD177664|116-306:5.02e-18|DirectHit	CDD177663|104-292:3.44e-11|DirectHit	CDD165733|53-288:1.01e-16|DirectHit	CDD215085|57-317:1.07e-11|DirectHit
29	1.A.8.7.2-E3UMZ6:325	CDD238204|63-292:2.68e-36|DirectHit	CDD223653|67-302:1.10e-23|DirectHit	CDD273306|67-292:9.62e-32|DirectHit	CDD395174|59-289:1.24e-33|DirectHit	CDD240230|62-302:5.94e-19|DirectHit	CDD165748|104-292:3.98e-14|DirectHit	CDD215092|63-292:1.01e-20|DirectHit	CDD177778|66-299:9.22e-18|DirectHit	CDD235453|112-291:1.62e-15|DirectHit	CDD177664|116-289:3.57e-18|DirectHit	CDD177663|68-292:6.07e-14|DirectHit	CDD165733|55-289:4.22e-17|DirectHit	CDD215085|46-302:4.71e-11|DirectHit
30	1.A.8.7.3-E3UMZ5:335	CDD238204|46-164:1.69e-05|71-307:6.74e-33|DirectHit	CDD223653|68-170:2.93e-04|74-310:5.00e-21|DirectHit	CDD273306|75-296:5.11e-30|DirectHit	CDD395174|66-296:6.89e-32|DirectHit	CDD240230|33-309:6.95e-17|DirectHit	CDD165748|48-300:1.91e-15|DirectHit	CDD215092|67-312:3.09e-17|DirectHit	CDD177778|74-300:8.37e-14|DirectHit	CDD235453|120-299:1.11e-10|DirectHit	CDD177664|124-314:9.73e-19|DirectHit	CDD177663|49-300:3.38e-13|DirectHit	CDD165733|63-296:8.75e-17|DirectHit	CDD215085|65-311:1.20e-12|DirectHit
31	1.A.8.7.5-SPB49917:321	CDD238204|139-309:6.86e-23|DirectHit	CDD223653|139-309:5.46e-16|DirectHit	CDD273306|84-309:6.88e-21|DirectHit	CDD395174|74-309:2.68e-25|DirectHit	CDD240230|52-318:1.3e-18|Rescued1	CDD165748|139-309:6.38e-10|DirectHit	CDD215092|139-309:3.23e-12|DirectHit	CDD177778|139-309:2.37e-09|DirectHit	CDD235453|77-318:1.1e-18|Rescued1	CDD177664|146-309:3.91e-16|DirectHit	CDD177663|146-309:9.69e-10|DirectHit	CDD165733|146-309:6.27e-14|DirectHit	CDD215085|139-309:2.11e-08|DirectHit
32	1.A.8.8.1-P29972:269	CDD238204|12-230:1.61e-81|DirectHit	CDD223653|15-233:3.87e-46|DirectHit	CDD273306|16-227:5.34e-88|DirectHit	CDD395174|4-227:1.20e-102|DirectHit	CDD240230|8-233:5.17e-25|DirectHit	CDD165748|14-230:6.56e-23|DirectHit	CDD215092|12-230:1.80e-20|DirectHit	CDD177778|10-230:1.98e-22|DirectHit	CDD235453|12-235:2.46e-40|DirectHit	CDD177664|12-230:1.66e-45|DirectHit	CDD177663|12-227:5.04e-20|DirectHit	CDD165733|12-227:9.74e-46|DirectHit	CDD215085|12-240:1.78e-34|DirectHit
33	1.A.8.8.2-P06624:263	CDD238204|11-222:2.87e-75|DirectHit	CDD223653|11-225:5.22e-40|DirectHit	CDD273306|15-219:1.67e-74|DirectHit	CDD395174|3-219:7.37e-99|DirectHit	CDD240230|2-225:1.96e-27|DirectHit	CDD165748|15-245:6.02e-28|DirectHit	CDD215092|11-222:2.58e-25|DirectHit	CDD177778|6-241:3.53e-25|DirectHit	CDD235453|11-223:2.07e-34|DirectHit	CDD177664|11-222:2.66e-44|DirectHit	CDD177663|8-219:4.30e-26|DirectHit	CDD165733|6-219:3.39e-36|DirectHit	CDD215085|11-225:1.16e-32|DirectHit
34	1.A.8.8.3-P23645:696	CDD238204|66-276:1.09e-77|DirectHit	CDD223653|66-278:5.66e-32|DirectHit	CDD273306|70-273:1.33e-79|DirectHit	CDD395174|58-273:2.49e-93|DirectHit	CDD240230|65-276:2.93e-13|DirectHit	CDD165748|107-276:4.94e-18|DirectHit	CDD215092|66-276:2.13e-20|DirectHit	CDD177778|61-276:1.94e-17|DirectHit	CDD235453|66-280:1.01e-22|DirectHit	CDD177664|99-277:5.56e-27|DirectHit	CDD177663|99-273:1.18e-15|DirectHit	CDD165733|66-277:2.18e-27|DirectHit	CDD215085|66-274:1.46e-16|DirectHit
35	1.A.8.8.4-Q13520:282	CDD238204|25-234:2.46e-58|DirectHit	CDD223653|24-237:1.19e-33|DirectHit	CDD273306|29-231:1.01e-49|DirectHit	CDD395174|25-231:1.20e-68|DirectHit	CDD240230|6-237:5.21e-24|DirectHit	CDD165748|23-238:4.54e-22|DirectHit	CDD215092|25-231:4.18e-18|DirectHit	CDD177778|25-238:1.27e-20|DirectHit	CDD235453|23-235:5.05e-24|DirectHit	CDD177664|25-234:1.26e-26|DirectHit	CDD177663|22-245:1.62e-21|DirectHit	CDD165733|25-231:5.81e-27|DirectHit	CDD215085|25-237:2.09e-28|DirectHit
36	1.A.8.8.5-P55087:323	CDD238204|36-251:4.01e-73|DirectHit	CDD223653|40-252:2.39e-47|DirectHit	CDD273306|40-248:4.33e-67|DirectHit	CDD395174|31-248:6.71e-84|DirectHit	CDD240230|35-257:1.89e-21|DirectHit	CDD165748|73-251:9.62e-30|DirectHit	CDD215092|78-248:3.28e-21|DirectHit	CDD177778|34-251:1.47e-27|DirectHit	CDD235453|36-252:7.06e-38|DirectHit	CDD177664|36-252:4.19e-43|DirectHit	CDD177663|36-257:1.21e-31|DirectHit	CDD165733|36-252:2.71e-44|DirectHit	CDD215085|21-254:7.08e-36|DirectHit
37	1.A.8.8.6-A5A7N9:261	CDD238204|22-231:1.28e-63|DirectHit	CDD223653|17-108:3.29e-05|18-232:3.10e-41|DirectHit	CDD273306|26-228:1.79e-58|DirectHit	CDD395174|19-228:3.18e-68|DirectHit	CDD240230|19-238:3.40e-23|DirectHit	CDD165748|20-252:2.54e-23|DirectHit	CDD215092|22-228:3.63e-24|DirectHit	CDD177778|22-251:1.35e-31|DirectHit	CDD235453|20-236:7.69e-40|DirectHit	CDD177664|22-235:4.76e-39|DirectHit	CDD177663|19-230:3.11e-27|DirectHit	CDD165733|50-245:7.41e-34|DirectHit	CDD215085|50-228:3.37e-26|DirectHit
38	1.A.8.8.7-A5A7P0:246	CDD238204|12-224:8.70e-51|DirectHit	CDD223653|14-227:5.63e-43|DirectHit	CDD273306|14-210:2.82e-46|DirectHit	CDD395174|13-211:2.01e-48|DirectHit	CDD240230|14-227:1.91e-23|DirectHit	CDD165748|14-241:1.82e-22|DirectHit	CDD215092|14-224:1.22e-22|DirectHit	CDD177778|14-241:2.18e-28|DirectHit	CDD235453|14-225:6.49e-22|DirectHit	CDD177664|9-225:3.49e-25|DirectHit	CDD177663|14-235:1.26e-25|DirectHit	CDD165733|14-225:1.34e-23|DirectHit	CDD215085|48-221:1.43e-18|DirectHit
39	1.A.8.8.8-P41181:271	CDD238204|11-222:1.71e-80|DirectHit	CDD223653|9-103:3.08e-04|14-225:1.45e-43|DirectHit	CDD273306|15-219:9.67e-68|DirectHit	CDD395174|3-219:1.34e-100|DirectHit	CDD240230|2-226:2.04e-22|DirectHit	CDD165748|7-243:4.05e-28|DirectHit	CDD215092|11-219:3.69e-28|DirectHit	CDD177778|6-238:1.54e-29|DirectHit	CDD235453|10-223:1.22e-35|DirectHit	CDD177664|11-226:5.71e-38|DirectHit	CDD177663|7-225:2.42e-26|DirectHit	CDD165733|6-223:5.26e-39|DirectHit	CDD215085|11-226:3.47e-35|DirectHit
