# CDD223778:  DirectHits:  18    Rescued Proteins:  3    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
# CDD179580:  DirectHits:  11    Rescued Proteins:  10    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
# CDD234941:  DirectHits:  12    Rescued Proteins:  9    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
# CDD410992:  DirectHits:  16    Rescued Proteins:  5    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
# CDD234942:  DirectHits:  17    Rescued Proteins:  4    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
# CDD235040:  DirectHits:  14    Rescued Proteins:  7    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
# CDD410993:  DirectHits:  18    Rescued Proteins:  3    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
# CDD179310:  DirectHits:  17    Rescued Proteins:  4    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
# CDD234665:  DirectHits:  16    Rescued Proteins:  5    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
# CDD179508:  DirectHits:  15    Rescued Proteins:  6    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
# CDD234887:  DirectHits:  13    Rescued Proteins:  8    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
# CDD178945:  DirectHits:  9    Rescued Proteins:  12    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
# CDD410994:  DirectHits:  17    Rescued Proteins:  4    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
# CDD274665:  DirectHits:  18    Rescued Proteins:  3    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
# CDD426598:  DirectHits:  17    Rescued Proteins:  4    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
# CDD235012:  DirectHits:  11    Rescued Proteins:  10    Prots with Domain in 2.A.9:  21 (100.0% from a total of 21)
12	2.A.9.3.6-Q9KDP2:280	CDD223778|28-278:2.47e-65|DirectHit	CDD410993|62-257:8.87e-42|DirectHit	CDD274665|59-258:2.19e-76|DirectHit	CDD234942|37-258:3.36e-57|DirectHit	CDD179310|1-255:4.00e-80|DirectHit	CDD410994|61-258:3.95e-80|DirectHit	CDD426598|60-258:8.31e-71|DirectHit	CDD410992|61-260:2.50e-82|DirectHit	CDD234665|40-260:8.82e-55|DirectHit	CDD179508|4-258:1.11e-101|DirectHit	CDD235040|20-258:1.31e-49|DirectHit	CDD234887|55-276:1.26e-35|DirectHit	CDD234941|47-263:1.93e-34|DirectHit	CDD179580|40-276:7.46e-32|DirectHit	CDD235012|40-258:3.49e-29|DirectHit	CDD178945|40-268:2.79e-26|DirectHit
13	2.A.9.3.7-H3KBD2:562	CDD223778|270-557:5.52e-93|DirectHit	CDD410993|373-547:2.23e-33|DirectHit	CDD274665|372-549:7.64e-91|DirectHit	CDD234942|4-558:0.0|DirectHit	CDD179310|351-545:3.42e-34|DirectHit	CDD410994|374-551:3.52e-91|DirectHit	CDD426598|373-551:1.19e-90|DirectHit	CDD410992|374-549:1.42e-45|DirectHit	CDD234665|365-559:5.01e-49|DirectHit	CDD179508|351-549:4.24e-33|DirectHit	CDD235040|349-550:5.77e-20|DirectHit	CDD234887|146-560:9.57e-45|DirectHit	CDD234941|352-549:2.65e-36|DirectHit	CDD179580|352-558:1.47e-27|DirectHit	CDD235012|349-545:1.00e-14|DirectHit	CDD178945|353-556:2.6e-36|Rescued1
14	2.A.9.3.8-OGY67190:237	CDD223778|8-236:6.81e-42|DirectHit	CDD410993|29-227:9.18e-20|DirectHit	CDD274665|28-224:2.55e-55|DirectHit	CDD234942|7-232:5.85e-52|DirectHit	CDD179310|5-226:6.36e-26|DirectHit	CDD410994|28-226:1.35e-64|DirectHit	CDD426598|28-226:6.60e-51|DirectHit	CDD410992|28-226:1.24e-29|DirectHit	CDD234665|10-234:1.78e-38|DirectHit	CDD179508|12-224:1.19e-24|DirectHit	CDD235040|8-231:4.33e-33|DirectHit	CDD234887|5-231:5.15e-29|DirectHit	CDD234941|4-226:2.57e-29|DirectHit	CDD179580|18-234:7.92e-27|DirectHit	CDD235012|30-224:3.50e-19|DirectHit	CDD178945|30-231:8.33e-11|DirectHit
15	2.A.9.3.9-OIO18680:241	CDD223778|6-118:1.31e-10|DirectHit	CDD410993|32-113:1.98e-07|DirectHit	CDD274665|29-120:1.02e-12|DirectHit	CDD234942|6-120:1.21e-08|DirectHit	CDD179310|1-231:8e-12|Rescued1	CDD410994|31-120:1.85e-09|DirectHit	CDD426598|31-118:1.17e-09|DirectHit	CDD410992|31-223:1.4e-08|Rescued1	CDD234665|9-234:3.3e-11|Rescued1	CDD179508|5-241:1.9e-11|Rescued1	CDD235040|5-223:1.3e-11|Rescued1	CDD234887|1-241:8.7e-12|Rescued1	CDD234941|6-223:7.9e-12|Rescued1	CDD179580|6-234:2.1e-09|Rescued1	CDD235012|1-235:2e-09|Rescued1	CDD178945|8-234:2.6e-08|Rescued1
16	2.A.9.3.10-CAD7783208:533	CDD223778|240-532:6.38e-74|DirectHit	CDD410993|347-526:1.04e-31|DirectHit	CDD274665|343-528:1.06e-89|DirectHit	CDD234942|4-532:9.76e-165|DirectHit	CDD179310|321-533:2.58e-32|DirectHit	CDD410994|345-530:8.56e-94|DirectHit	CDD426598|344-530:1.14e-90|DirectHit	CDD410992|345-530:4.49e-48|DirectHit	CDD234665|337-530:5.80e-46|DirectHit	CDD179508|330-528:2.28e-42|DirectHit	CDD235040|323-529:3.19e-22|DirectHit	CDD234887|287-533:2.80e-54|DirectHit	CDD234941|344-532:8.15e-39|DirectHit	CDD179580|324-532:4.70e-24|DirectHit	CDD235012|322-528:1.22e-11|DirectHit	CDD178945|333-524:2.86e-14|DirectHit
17	2.A.9.3.11-TSA50101:558	CDD223778|324-541:1.09e-55|DirectHit	CDD410993|344-504:3.51e-31|DirectHit	CDD274665|341-523:4.46e-69|DirectHit	CDD234942|44-504:1.66e-69|DirectHit	CDD179310|324-504:1.50e-27|DirectHit	CDD410994|344-524:1.01e-71|DirectHit	CDD426598|342-524:1.71e-68|DirectHit	CDD410992|345-523:3.19e-34|DirectHit	CDD234665|329-533:1.09e-38|DirectHit	CDD179508|340-503:1.18e-33|DirectHit	CDD235040|327-525:4.18e-20|DirectHit	CDD234887|159-535:8.6e-31|Rescued1	CDD234941|332-523:1.01e-28|DirectHit	CDD179580|321-547:4.2e-30|Rescued1	CDD235012|319-537:8.5e-30|Rescued1	CDD178945|321-558:2.1e-27|Rescued1
18	2.A.9.4.1-P53239:316	CDD223778|1-316:6.89e-35|DirectHit	CDD410993|53-310:4.79e-38|DirectHit	CDD274665|62-308:2.71e-04|DirectHit	CDD234942|62-314:4.2e-08|Rescued1	CDD179310|62-312:3.36e-05|DirectHit	CDD410994|62-309:3.7e-08|Rescued1	CDD426598|56-309:1.9e-08|Rescued1	CDD410992|62-309:4.1e-08|Rescued1	CDD234665|62-314:9.4e-08|Rescued1	CDD179508|56-314:4.1e-06|Rescued1	CDD235040|81-314:5.8e-06|Rescued1	CDD234887|56-309:3.5e-07|Rescued1	CDD234941|81-309:1.2e-05|Rescued1	CDD179580|81-309:3.4e-06|Rescued1	CDD235012|81-314:5.9e-06|Rescued1	CDD178945|96-314:6.5e-06|Rescued1
19	2.A.9.5.1-OIP96972:266	CDD223778|25-201:7.1e-05|Rescued1	CDD410993|48-129:0.0059|Rescued1	CDD274665|44-130:0.0048|Rescued1	CDD234942|25-201:9e-05|Rescued1	CDD179310|32-201:0.00013|Rescued1	CDD410994|47-239:0.0069|Rescued2	CDD426598|47-239:0.0037|Rescued2	CDD410992|47-239:0.0036|Rescued2	CDD234665|32-201:0.00011|Rescued1	CDD179508|32-201:5.4e-05|Rescued1	CDD235040|32-201:0.00012|Rescued1	CDD234887|32-201:0.00014|Rescued1	CDD234941|32-201:0.00014|Rescued1	CDD179580|39-201:0.00035|Rescued1	CDD235012|22-239:0.0015|Rescued2	CDD178945|25-239:0.0016|Rescued2
20	2.A.9.5.2-OIN88172:236	CDD223778|36-150:0.0002|Rescued1	CDD410993|50-150:0.0016|Rescued1	CDD274665|50-150:0.0016|Rescued1	CDD234942|36-150:0.00035|Rescued1	CDD179310|36-150:0.00036|Rescued1	CDD410994|50-150:0.00099|Rescued1	CDD426598|50-150:0.0015|Rescued1	CDD410992|50-150:0.0019|Rescued1	CDD234665|36-150:0.00028|Rescued1	CDD179508|36-150:0.00015|Rescued1	CDD235040|36-150:0.00032|Rescued1	CDD234887|36-150:0.00038|Rescued1	CDD234941|25-150:0.00032|Rescued1	CDD179580|38-150:0.00047|Rescued1	CDD235012|51-150:0.0034|Rescued1	CDD178945|51-150:0.0037|Rescued1
21	2.A.9.5.3-OGL55967:383	CDD223778|46-265:0.00021|Rescued1	CDD410993|62-265:0.0015|Rescued1	CDD274665|62-265:0.0015|Rescued1	CDD234942|46-265:0.00038|Rescued1	CDD179310|46-265:0.00038|Rescued1	CDD410994|62-265:0.00088|Rescued1	CDD426598|62-265:0.0013|Rescued1	CDD410992|63-265:0.0017|Rescued1	CDD234665|46-265:0.0003|Rescued1	CDD179508|46-265:0.00016|Rescued1	CDD235040|46-265:0.00035|Rescued1	CDD234887|46-265:0.00041|Rescued1	CDD234941|46-265:0.00039|Rescued1	CDD179580|55-265:0.00057|Rescued1	CDD235012|64-265:0.0018|Rescued1	CDD178945|64-265:0.0019|Rescued1
