# CDD251109:  DirectHits:  28    Rescued Proteins:  1    Prots with Domain in 2.A.39:  29 (100.0% from a total of 29)
# CDD271404:  DirectHits:  21    Rescued Proteins:  8    Prots with Domain in 2.A.39:  29 (100.0% from a total of 29)
# CDD224864:  DirectHits:  26    Rescued Proteins:  3    Prots with Domain in 2.A.39:  29 (100.0% from a total of 29)
# CDD271378:  DirectHits:  22    Rescued Proteins:  7    Prots with Domain in 2.A.39:  29 (100.0% from a total of 29)
# CDD271376:  DirectHits:  21    Rescued Proteins:  8    Prots with Domain in 2.A.39:  29 (100.0% from a total of 29)
# CDD224374:  DirectHits:  28    Rescued Proteins:  1    Prots with Domain in 2.A.39:  29 (100.0% from a total of 29)
# CDD273275:  DirectHits:  22    Rescued Proteins:  7    Prots with Domain in 2.A.39:  29 (100.0% from a total of 29)
# CDD271375:  DirectHits:  22    Rescued Proteins:  7    Prots with Domain in 2.A.39:  29 (100.0% from a total of 29)
# CDD183106:  DirectHits:  19    Rescued Proteins:  10    Prots with Domain in 2.A.39:  29 (100.0% from a total of 29)
# CDD271377:  DirectHits:  28    Rescued Proteins:  1    Prots with Domain in 2.A.39:  29 (100.0% from a total of 29)
# CDD271358:  DirectHits:  27    Rescued Proteins:  2    Prots with Domain in 2.A.39:  29 (100.0% from a total of 29)
11	2.A.39.2.4-B1PXD0:508	CDD224374|64-504:1.10e-78|DirectHit	CDD251109|60-487:7.13e-32|DirectHit	CDD271377|64-504:5.86e-84|DirectHit	CDD271358|70-473:1.42e-04|DirectHit	CDD224864|48-507:1.2e-57|Rescued1	CDD273275|55-483:9.6e-61|Rescued1	CDD271375|57-502:3e-41|Rescued1	CDD271378|57-499:1.2e-12|Rescued1	CDD271376|57-500:7.6e-13|Rescued1	CDD271404|57-500:7.2e-12|Rescued1	CDD183106|53-507:1.1e-12|Rescued1
12	2.A.39.3.1-Q04895:635	CDD224374|99-580:3.22e-14|DirectHit	CDD251109|105-564:8.43e-177|DirectHit	CDD271377|106-579:2.18e-21|DirectHit	CDD271358|112-566:5.62e-138|DirectHit	CDD224864|72-589:0.0|DirectHit	CDD273275|100-552:0.0|DirectHit	CDD271375|98-582:0.0|DirectHit	CDD271378|95-576:8.29e-100|DirectHit	CDD271376|98-545:1.39e-23|DirectHit	CDD271404|98-575:1.04e-54|DirectHit	CDD183106|99-573:1.73e-42|DirectHit
13	2.A.39.3.2-P05316:633	CDD224374|112-570:5.36e-15|DirectHit	CDD251109|103-562:0.0|DirectHit	CDD271377|104-557:6.95e-22|DirectHit	CDD271358|111-536:5.53e-111|DirectHit	CDD224864|70-587:0.0|DirectHit	CDD273275|98-550:0.0|DirectHit	CDD271375|96-580:0.0|DirectHit	CDD271378|93-574:1.52e-96|DirectHit	CDD271376|98-530:6.51e-27|DirectHit	CDD271404|93-530:1.62e-57|DirectHit	CDD183106|97-573:2.00e-41|DirectHit
14	2.A.39.3.3-P38196:639	CDD224374|134-593:6.35e-10|DirectHit	CDD251109|119-575:7.59e-174|DirectHit	CDD271377|120-586:1.25e-14|DirectHit	CDD271358|126-575:3.16e-87|DirectHit	CDD224864|95-600:0.0|DirectHit	CDD273275|114-563:1.34e-179|DirectHit	CDD271375|112-593:0.0|DirectHit	CDD271378|111-586:4.91e-87|DirectHit	CDD271376|108-570:7.60e-25|DirectHit	CDD271404|112-586:5.55e-54|DirectHit	CDD183106|113-586:6.23e-39|DirectHit
15	2.A.39.3.4-P94575:490	CDD224374|32-469:1.83e-20|DirectHit	CDD251109|20-456:2.70e-147|DirectHit	CDD271377|20-470:7.45e-36|DirectHit	CDD271358|27-469:3.35e-101|DirectHit	CDD224864|2-479:0.0|DirectHit	CDD273275|15-455:2.54e-151|DirectHit	CDD271375|13-473:2.68e-119|DirectHit	CDD271378|10-470:0.0|DirectHit	CDD271376|9-469:1.19e-70|DirectHit	CDD271404|10-469:1.32e-147|DirectHit	CDD183106|15-473:1.18e-134|DirectHit
16	2.A.39.3.5-Q9F467:478	CDD224374|28-423:6.83e-32|DirectHit	CDD251109|23-442:5.53e-43|DirectHit	CDD271377|23-446:7.65e-39|DirectHit	CDD271358|26-447:5.33e-140|DirectHit	CDD224864|6-421:6.64e-67|DirectHit	CDD273275|14-442:7.73e-51|DirectHit	CDD271375|12-438:9.62e-56|DirectHit	CDD271378|11-447:2.26e-79|DirectHit	CDD271376|10-456:0.0|DirectHit	CDD271404|11-446:1.49e-50|DirectHit	CDD183106|14-424:1.70e-33|DirectHit
17	2.A.39.3.6-D6R8X8:501	CDD224374|28-409:2.42e-32|DirectHit	CDD251109|23-409:3.07e-41|DirectHit	CDD271377|23-438:1.92e-35|DirectHit	CDD271358|26-447:3.29e-144|DirectHit	CDD224864|10-409:1.08e-64|DirectHit	CDD273275|14-409:1.96e-48|DirectHit	CDD271375|12-409:3.77e-51|DirectHit	CDD271378|11-447:2.69e-76|DirectHit	CDD271376|8-456:0.0|DirectHit	CDD271404|11-446:1.93e-44|DirectHit	CDD183106|19-409:2.09e-30|DirectHit
18	2.A.39.3.7-Q10279:581	CDD224374|36-435:5.15e-09|DirectHit	CDD251109|48-499:2.18e-172|DirectHit	CDD271377|50-514:7.59e-19|DirectHit	CDD271358|56-512:7.10e-80|DirectHit	CDD224864|17-520:0.0|DirectHit	CDD273275|43-486:4.78e-165|DirectHit	CDD271375|41-516:0.0|DirectHit	CDD271378|41-513:2.18e-106|DirectHit	CDD271376|39-517:9.24e-25|DirectHit	CDD271404|41-474:3.89e-69|DirectHit	CDD183106|43-522:1.30e-43|DirectHit
19	2.A.39.3.8-P75712:484	CDD224374|29-481:1.68e-10|DirectHit	CDD251109|19-457:7.12e-124|DirectHit	CDD271377|23-473:3.86e-21|DirectHit	CDD271358|26-471:3.24e-111|DirectHit	CDD224864|1-478:0.0|DirectHit	CDD273275|14-457:1.14e-126|DirectHit	CDD271375|13-468:9.82e-76|DirectHit	CDD271378|11-471:2.41e-168|DirectHit	CDD271376|14-476:9.61e-50|DirectHit	CDD271404|11-471:5.74e-100|DirectHit	CDD183106|1-484:0.0|DirectHit
20	2.A.39.3.9-M2X8U9:652	CDD224374|129-622:8.9e-17|Rescued1	CDD251109|153-600:8.92e-17|DirectHit	CDD271377|138-622:3.3e-18|Rescued1	CDD271358|153-621:1.30e-15|DirectHit	CDD224864|153-618:1.51e-20|DirectHit	CDD273275|131-594:2.22e-16|DirectHit	CDD271375|138-618:8.93e-20|DirectHit	CDD271378|128-618:1.30e-25|DirectHit	CDD271376|128-576:3.25e-04|DirectHit	CDD271404|153-618:4.39e-10|DirectHit	CDD183106|139-621:1.00e-07|DirectHit
21	2.A.39.3.10-A6N844:544	CDD224374|29-498:4.19e-12|DirectHit	CDD251109|31-466:5.29e-78|DirectHit	CDD271377|33-489:5.20e-16|DirectHit	CDD271358|39-489:1.08e-62|DirectHit	CDD224864|23-502:2.26e-127|DirectHit	CDD273275|26-467:5.75e-97|DirectHit	CDD271375|24-496:0.0|DirectHit	CDD271378|21-490:1.76e-94|DirectHit	CDD271376|26-451:3.64e-22|DirectHit	CDD271404|21-490:2.37e-54|DirectHit	CDD183106|11-490:3.01e-47|DirectHit
22	2.A.39.3.11-Q9LZD0:599	CDD224374|120-502:6.03e-26|DirectHit	CDD251109|124-544:5.71e-84|DirectHit	CDD271377|127-586:2.90e-30|DirectHit	CDD271358|131-583:2.72e-75|DirectHit	CDD224864|111-587:3.27e-134|DirectHit	CDD273275|119-557:1.70e-88|DirectHit	CDD271375|117-580:1.79e-109|DirectHit	CDD271378|114-583:0.0|DirectHit	CDD271376|116-581:5.23e-41|DirectHit	CDD271404|114-583:1.31e-101|DirectHit	CDD183106|119-584:1.07e-54|DirectHit
23	2.A.39.3.12-V9SBV7:540	CDD224374|70-449:3.11e-20|DirectHit	CDD251109|70-515:7.77e-76|DirectHit	CDD271377|72-528:6.28e-26|DirectHit	CDD271358|77-527:8.52e-66|DirectHit	CDD224864|67-530:1.10e-120|DirectHit	CDD273275|67-503:7.13e-80|DirectHit	CDD271375|67-528:9.36e-97|DirectHit	CDD271378|67-530:3.50e-177|DirectHit	CDD271376|67-473:2.32e-39|DirectHit	CDD271404|67-527:1.85e-94|DirectHit	CDD183106|67-527:2.76e-57|DirectHit
24	2.A.39.3.13-R9WAS9:581	CDD224374|72-524:1.32e-14|DirectHit	CDD251109|68-515:1.21e-123|DirectHit	CDD271377|65-527:2.68e-20|DirectHit	CDD271358|69-525:2.81e-81|DirectHit	CDD224864|31-538:1.31e-150|DirectHit	CDD273275|56-494:2.30e-132|DirectHit	CDD271375|54-533:0.0|DirectHit	CDD271378|51-527:1.76e-87|DirectHit	CDD271376|66-526:8.82e-24|DirectHit	CDD271404|54-526:1.21e-58|DirectHit	CDD183106|56-525:2.77e-39|DirectHit
25	2.A.39.3.14-A8J166:528	CDD224374|41-494:1.85e-26|DirectHit	CDD251109|27-478:1.64e-98|DirectHit	CDD271377|27-491:3.29e-35|DirectHit	CDD271358|34-491:1.62e-83|DirectHit	CDD224864|17-494:1.95e-142|DirectHit	CDD273275|22-464:3.81e-94|DirectHit	CDD271375|20-491:1.88e-111|DirectHit	CDD271378|17-491:0.0|DirectHit	CDD271376|19-491:1.21e-49|DirectHit	CDD271404|17-492:6.88e-112|DirectHit	CDD183106|22-489:2.44e-61|DirectHit
26	2.A.39.3.15-Q5ATG4:527	CDD224374|27-487:2.21e-13|DirectHit	CDD251109|31-475:3.79e-84|DirectHit	CDD271377|36-487:7.51e-21|DirectHit	CDD271358|38-487:2.85e-60|DirectHit	CDD224864|24-493:1.11e-125|DirectHit	CDD273275|24-464:1.53e-91|DirectHit	CDD271375|23-492:0.0|DirectHit	CDD271378|24-487:3.82e-107|DirectHit	CDD271376|67-457:8.25e-26|DirectHit	CDD271404|23-487:1.63e-56|DirectHit	CDD183106|24-487:1.71e-44|DirectHit
27	2.A.39.4.1-Q05998:598	CDD224374|44-464:4.02e-12|DirectHit	CDD251109|34-466:2.12e-57|DirectHit	CDD271377|43-466:1.86e-21|DirectHit	CDD271358|41-464:2.08e-45|DirectHit	CDD224864|2-508:0.0|DirectHit	CDD273275|29-475:0.0|DirectHit	CDD271375|27-505:0.0|DirectHit	CDD271378|25-461:2.16e-54|DirectHit	CDD271376|27-459:2.59e-23|DirectHit	CDD271404|27-452:2.40e-28|DirectHit	CDD183106|29-461:1.99e-16|DirectHit
28	2.A.39.4.2-Q08485:598	CDD224374|44-464:9.01e-15|DirectHit	CDD251109|34-466:1.02e-56|DirectHit	CDD271377|43-464:3.72e-22|DirectHit	CDD271358|41-464:3.37e-47|DirectHit	CDD224864|2-508:0.0|DirectHit	CDD273275|29-475:5.49e-180|DirectHit	CDD271375|27-505:0.0|DirectHit	CDD271378|29-471:3.06e-49|DirectHit	CDD271376|27-459:2.10e-24|DirectHit	CDD271404|27-463:2.84e-26|DirectHit	CDD183106|29-461:8.08e-15|DirectHit
29	2.A.39.5.1-Q082R8:578	CDD224374|152-443:2.84e-08|DirectHit	CDD251109|19-440:0.00012|Rescued1	CDD271377|112-463:1.27e-15|DirectHit	CDD271358|25-440:0.00013|Rescued1	CDD224864|19-440:0.00013|Rescued1	CDD273275|19-434:0.00017|Rescued1	CDD271375|19-434:0.00013|Rescued1	CDD271378|19-434:9.1e-05|Rescued1	CDD271376|19-434:7.8e-05|Rescued1	CDD271404|19-434:8.4e-05|Rescued1	CDD183106|19-404:9.1e-05|Rescued1
