# CDD225121:  DirectHits:  31    Rescued Proteins:  15    Prots with Domain in 2.A.2:  46 (97.9% from a total of 47)
# CDD340890:  DirectHits:  33    Rescued Proteins:  13    Prots with Domain in 2.A.2:  46 (97.9% from a total of 47)
# CDD340883:  DirectHits:  26    Rescued Proteins:  20    Prots with Domain in 2.A.2:  46 (97.9% from a total of 47)
# CDD433134:  DirectHits:  35    Rescued Proteins:  11    Prots with Domain in 2.A.2:  46 (97.9% from a total of 47)
# CDD349949:  DirectHits:  41    Rescued Proteins:  5    Prots with Domain in 2.A.2:  46 (97.9% from a total of 47)
# CDD273270:  DirectHits:  24    Rescued Proteins:  22    Prots with Domain in 2.A.2:  46 (97.9% from a total of 47)
# CDD340871:  DirectHits:  37    Rescued Proteins:  9    Prots with Domain in 2.A.2:  46 (97.9% from a total of 47)
25	2.A.2.4.2-Q9SXM0:521	CDD349949|49-500:9.80e-06|DirectHit	CDD340871|37-503:2.27e-149|DirectHit	CDD433134|27-514:1.3e-68|Rescued1	CDD340890|27-514:3.6e-68|Rescued1	CDD225121|26-514:9e-109|Rescued1	CDD340883|50-505:5.99e-04|DirectHit	CDD273270|27-514:0.00025|Rescued1
26	2.A.2.4.3-O80605:594	CDD349949|75-576:1.42e-10|DirectHit	CDD340871|63-577:6.38e-154|DirectHit	CDD433134|69-301:9.41e-06|DirectHit	CDD340890|65-302:3.71e-07|DirectHit	CDD225121|60-576:6.6e-99|Rescued1	CDD340883|63-278:3.97e-09|67-290:8.04e-10|DirectHit	CDD273270|70-289:0.0015|Rescued1
27	2.A.2.4.4-Q8K4S3:751	CDD349949|91-299:1.37e-05|524-724:9.02e-06|DirectHit	CDD340871|87-725:2.01e-110|DirectHit	CDD433134|94-327:1.3e-41|Rescued1	CDD340890|96-716:2.1e-62|Rescued1	CDD225121|92-327:4e-17|516-709:5.2e-05|Rescued1	CDD340883|52-326:2e-43|494-709:1e-06|Rescued1	CDD273270|83-750:0.0046|Rescued2
28	2.A.2.4.5-D1GC38:511	CDD349949|43-471:1.89e-06|DirectHit	CDD340871|31-474:2.88e-125|DirectHit	CDD433134|34-294:1.84e-05|DirectHit	CDD340890|33-483:5.2e-81|Rescued1	CDD225121|27-492:6.6e-118|Rescued1	CDD340883|1-243:4.35e-07|34-470:4.17e-10|DirectHit	CDD273270|60-461:7.2e-05|Rescued1
29	2.A.2.4.6-Q9FE59:510	CDD349949|55-495:7.56e-06|DirectHit	CDD340871|43-496:1.19e-144|DirectHit	CDD433134|44-498:2e-68|Rescued1	CDD340890|49-437:8.25e-07|DirectHit	CDD225121|49-433:2.06e-08|DirectHit	CDD340883|9-204:5.96e-07|46-433:2.03e-07|DirectHit	CDD273270|41-498:4.1e-06|Rescued1
30	2.A.2.4.7-Q5BKX6:768	CDD349949|58-270:2.17e-14|511-736:7.26e-04|DirectHit	CDD340871|52-270:3.45e-81|497-709:1.64e-54|DirectHit	CDD433134|51-283:6.6e-42|Rescued1	CDD340890|51-700:4.6e-53|Rescued1	CDD225121|48-293:3.5e-20|474-715:9.2e-06|Rescued1	CDD340883|51-248:4.27e-07|57-256:1.02e-05|DirectHit	CDD273270|51-253:0.0016|Rescued1
31	2.A.2.4.8-Q96JT2:553	CDD349949|37-408:3.28e-08|DirectHit	CDD340871|18-537:1.73e-129|DirectHit	CDD433134|37-396:6.95e-06|DirectHit	CDD340890|51-396:6.85e-06|DirectHit	CDD225121|51-401:1.12e-09|DirectHit	CDD340883|1-178:6.56e-05|DirectHit	CDD273270|22-415:0.002|Rescued1
32	2.A.2.4.9-Q9UMX9:530	CDD349949|39-521:6.25e-22|DirectHit	CDD340871|35-521:9.96e-151|DirectHit	CDD433134|37-442:9.9e-78|Rescued1	CDD340890|38-513:1.5e-168|Rescued1	CDD225121|31-524:8.9e-22|Rescued1	CDD340883|9-526:1.6e-42|Rescued1	CDD273270|38-250:7.4e-05|Rescued1
33	2.A.2.4.10-Q9Y2W3:748	CDD349949|91-299:3.33e-05|521-721:1.14e-06|DirectHit	CDD340871|87-722:1.65e-106|DirectHit	CDD433134|94-318:9.9e-42|Rescued1	CDD340890|96-713:5.9e-62|Rescued1	CDD225121|84-318:2.1e-17|511-706:2e-12|Rescued1	CDD340883|52-316:8.2e-44|497-706:1.9e-06|Rescued1	CDD273270|83-727:0.0097|Rescued2
34	2.A.2.4.11-Q69JW3:535	CDD349949|57-516:1.10e-08|DirectHit	CDD340871|54-516:1.80e-148|DirectHit	CDD433134|59-461:5.2e-62|Rescued1	CDD340890|56-487:3e-66|Rescued1	CDD225121|56-517:9.05e-05|DirectHit	CDD340883|27-227:7.40e-05|DirectHit	CDD273270|103-461:0.0041|Rescued1
35	2.A.2.4.12-Q9C8X2:512	CDD349949|46-492:6.97e-10|DirectHit	CDD340871|34-493:6.00e-127|DirectHit	CDD433134|35-487:9e-102|Rescued1	CDD340890|39-495:3.5e-78|Rescued1	CDD225121|30-430:2.79e-05|DirectHit	CDD340883|37-492:3.75e-06|DirectHit	CDD273270|81-495:0.005|Rescued1
36	2.A.2.4.13-Q9VSV1:599	CDD349949|55-593:1.05e-04|DirectHit	CDD340871|52-591:7.59e-139|DirectHit	CDD433134|55-517:2.3e-27|Rescued1	CDD340890|58-583:3.7e-55|Rescued1	CDD225121|51-568:1.7e-20|Rescued1	CDD340883|44-596:1.2e-30|Rescued1	CDD273270|60-234:0.0017|Rescued1
37	2.A.2.4.14-P58355:530	CDD349949|39-521:4.56e-24|DirectHit	CDD340871|35-521:5.03e-146|DirectHit	CDD433134|37-249:7.70e-06|DirectHit	CDD340890|55-513:1.84e-07|DirectHit	CDD225121|38-492:2.7e-21|Rescued1	CDD340883|15-526:4.5e-42|Rescued1	CDD273270|38-450:9.7e-05|Rescued1
38	2.A.2.4.15-C4LSD6:461	CDD349949|51-442:1.09e-06|DirectHit	CDD340871|12-438:2.14e-33|DirectHit	CDD433134|20-447:4.6e-14|Rescued1	CDD340890|41-416:8.17e-06|DirectHit	CDD225121|41-391:9.99e-09|DirectHit	CDD340883|35-445:5.83e-07|DirectHit	CDD273270|22-453:2e-06|Rescued1
39	2.A.2.4.16-O14091:553	CDD349949|39-297:8.43e-07|DirectHit	CDD340871|36-543:3.75e-111|DirectHit	CDD433134|44-299:3.14e-06|DirectHit	CDD340890|45-347:1.7e-24|Rescued1	CDD225121|87-339:2.71e-06|DirectHit	CDD340883|60-291:8.70e-07|DirectHit	CDD273270|48-347:5.4e-05|Rescued1
40	2.A.2.4.17-WJK44481:249	CDD349949|Nohit	CDD340871|Nohit	CDD433134|Nohit	CDD340890|Nohit	CDD225121|Nohit	CDD340883|Nohit	CDD273270|Nohit
41	2.A.2.5.1-Q93KC2:508	CDD349949|31-403:3.02e-08|DirectHit	CDD340871|18-423:1.43e-08|DirectHit	CDD433134|12-435:9.79e-42|DirectHit	CDD340890|11-435:3.01e-81|DirectHit	CDD225121|1-465:1.89e-114|DirectHit	CDD340883|40-433:4.07e-04|DirectHit	CDD273270|11-455:8.75e-27|DirectHit
42	2.A.2.5.2-Q6D188:519	CDD349949|32-406:3.72e-07|DirectHit	CDD340871|41-411:8.78e-08|DirectHit	CDD433134|13-451:1.09e-42|DirectHit	CDD340890|11-451:3.85e-90|DirectHit	CDD225121|1-474:1.46e-86|DirectHit	CDD340883|12-444:2.5e-68|Rescued1	CDD273270|12-455:4.73e-29|DirectHit
43	2.A.2.6.2-Q9A612:541	CDD349949|52-247:0.001|DirectHit	CDD340871|49-516:1.24e-58|DirectHit	CDD433134|75-326:1.75e-04|DirectHit	CDD340890|52-502:7e-51|Rescued1	CDD225121|53-522:1.5e-13|Rescued1	CDD340883|41-238:1.83e-07|53-327:1.18e-08|DirectHit	CDD273270|52-455:3.1e-08|Rescued1
44	2.A.2.6.3-Q8EEC4:529	CDD349949|37-518:3.09e-08|368-524:1.71e-07|DirectHit	CDD340871|34-519:3.09e-67|DirectHit	CDD433134|85-277:2.60e-04|DirectHit	CDD340890|85-277:1.31e-06|DirectHit	CDD225121|32-520:3.3e-15|Rescued1	CDD340883|29-223:1.90e-10|38-520:2.00e-10|DirectHit	CDD273270|35-520:1.8e-06|Rescued1
45	2.A.2.7.1-I0IYT1:494	CDD349949|46-446:2e-51|Rescued1	CDD340871|44-446:2.5e-36|Rescued1	CDD433134|45-488:2.54e-13|DirectHit	CDD340890|46-446:1.16e-33|DirectHit	CDD225121|44-446:9.82e-21|DirectHit	CDD340883|40-470:1.9e-14|Rescued1	CDD273270|44-491:6e-51|Rescued1
46	2.A.2.7.2-D6W6W0:475	CDD349949|29-367:3.45e-04|DirectHit	CDD340871|27-433:5.8e-25|Rescued1	CDD433134|28-366:2.79e-14|DirectHit	CDD340890|26-368:5.57e-28|DirectHit	CDD225121|23-370:8.42e-16|DirectHit	CDD340883|25-412:1.1e-06|Rescued1	CDD273270|26-366:1.27e-09|DirectHit
47	2.A.2.7.3-Q6NUT3:480	CDD349949|25-419:6.89e-06|DirectHit	CDD340871|71-423:3.19e-04|DirectHit	CDD433134|24-423:2.98e-16|DirectHit	CDD340890|22-455:7.21e-72|DirectHit	CDD225121|13-423:8.12e-21|DirectHit	CDD340883|223-396:5.78e-05|DirectHit	CDD273270|22-419:2.71e-11|DirectHit
