# CDD185194:  DirectHits:  17    Rescued Proteins:  6    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD185167:  DirectHits:  16    Rescued Proteins:  7    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD185129:  DirectHits:  16    Rescued Proteins:  7    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD182098:  DirectHits:  17    Rescued Proteins:  6    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD237919:  DirectHits:  17    Rescued Proteins:  6    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD185139:  DirectHits:  17    Rescued Proteins:  6    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD185198:  DirectHits:  17    Rescued Proteins:  6    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD185145:  DirectHits:  18    Rescued Proteins:  5    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD433602:  DirectHits:  15    Rescued Proteins:  2    Prots with Domain in 1.B.11:  17 (73.9% from a total of 23)
# CDD425762:  DirectHits:  20    Rescued Proteins:  3    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD237926:  DirectHits:  19    Rescued Proteins:  4    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD185150:  DirectHits:  17    Rescued Proteins:  6    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD237937:  DirectHits:  17    Rescued Proteins:  6    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD185160:  DirectHits:  17    Rescued Proteins:  6    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD185176:  DirectHits:  16    Rescued Proteins:  7    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD185120:  DirectHits:  16    Rescued Proteins:  7    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD433603:  DirectHits:  16    Rescued Proteins:  4    Prots with Domain in 1.B.11:  20 (87.0% from a total of 23)
# CDD225729:  DirectHits:  21    Rescued Proteins:  2    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
# CDD185184:  DirectHits:  17    Rescued Proteins:  6    Prots with Domain in 1.B.11:  23 (100.0% from a total of 23)
11	1.B.11.3.7-Q9HWU4:844	CDD225729|1-833:0.0|DirectHit	CDD425762|187-742:2.78e-175|DirectHit	CDD237926|29-802:1.08e-86|DirectHit	CDD185145|19-833:4.26e-117|DirectHit	CDD185194|28-833:1.46e-111|DirectHit	CDD237919|19-818:5.18e-145|DirectHit	CDD185139|19-816:1.61e-149|DirectHit	CDD182098|19-830:0.0|DirectHit	CDD185150|14-818:5.72e-84|DirectHit	CDD185160|19-830:2.67e-157|DirectHit	CDD237937|6-786:1.56e-51|DirectHit	CDD185184|17-809:7.28e-65|DirectHit	CDD185198|32-818:2.16e-103|DirectHit	CDD185176|32-833:1.34e-50|DirectHit	CDD185120|34-820:7.43e-133|DirectHit	CDD185129|19-818:6.47e-132|DirectHit	CDD185167|14-809:5.77e-65|DirectHit	CDD433603|19-172:6.67e-43|DirectHit	CDD433602|754-820:5.63e-19|DirectHit
12	1.B.11.3.8-P26949:833	CDD225729|1-830:0.0|DirectHit	CDD425762|186-740:0.0|DirectHit	CDD237926|1-786:9.21e-89|DirectHit	CDD185145|22-829:0.0|DirectHit	CDD185194|37-829:7.35e-163|DirectHit	CDD237919|8-829:7.70e-167|DirectHit	CDD185139|12-808:2.25e-101|DirectHit	CDD182098|26-833:5.26e-141|DirectHit	CDD185150|20-816:7.34e-158|DirectHit	CDD185160|21-829:6.70e-102|DirectHit	CDD237937|1-818:2.42e-59|DirectHit	CDD185184|2-800:7.50e-78|DirectHit	CDD185198|4-829:2.91e-140|DirectHit	CDD185176|12-811:3.10e-67|DirectHit	CDD185120|2-830:1.23e-149|DirectHit	CDD185129|12-829:3.70e-177|DirectHit	CDD185167|1-820:2.61e-75|DirectHit	CDD433603|25-169:1.40e-46|DirectHit	CDD433602|749-815:2.32e-20|DirectHit
13	1.B.11.3.9-P30130:878	CDD225729|11-878:0.0|DirectHit	CDD425762|208-790:0.0|DirectHit	CDD237926|16-830:3.80e-96|DirectHit	CDD185145|30-878:0.0|DirectHit	CDD185194|48-878:0.0|DirectHit	CDD237919|23-878:0.0|DirectHit	CDD185139|66-860:2.97e-148|DirectHit	CDD182098|9-873:0.0|DirectHit	CDD185150|72-869:1.40e-131|DirectHit	CDD185160|20-878:1.50e-152|DirectHit	CDD237937|75-878:1.06e-54|DirectHit	CDD185184|17-862:9.11e-101|DirectHit	CDD185198|19-878:0.0|DirectHit	CDD185176|43-870:7.57e-79|DirectHit	CDD185120|37-877:0.0|DirectHit	CDD185129|28-878:0.0|DirectHit	CDD185167|42-837:4.98e-86|DirectHit	CDD433603|48-193:7.44e-66|DirectHit	CDD433602|799-863:4.08e-26|DirectHit
14	1.B.11.3.10-P46000:835	CDD225729|8-821:0.0|DirectHit	CDD425762|182-744:8.02e-132|DirectHit	CDD237926|114-770:2.38e-77|DirectHit	CDD185145|1-835:2.33e-92|DirectHit	CDD185194|19-828:9.95e-113|DirectHit	CDD237919|4-828:2.00e-123|DirectHit	CDD185139|116-791:1.04e-100|DirectHit	CDD182098|4-828:1.61e-114|DirectHit	CDD185150|153-835:3.79e-69|DirectHit	CDD185160|24-823:1.68e-81|DirectHit	CDD237937|131-835:3.95e-44|DirectHit	CDD185184|5-813:4.97e-70|DirectHit	CDD185198|13-835:1.04e-105|DirectHit	CDD185176|133-828:4.67e-57|DirectHit	CDD185120|24-816:2.73e-103|DirectHit	CDD185129|16-835:2.18e-106|DirectHit	CDD185167|25-814:6.62e-62|DirectHit	CDD433603|24-168:5.52e-21|DirectHit	CDD433602|754-816:4.05e-13|DirectHit
15	1.B.11.3.11-P33341:826	CDD225729|1-826:0.0|DirectHit	CDD425762|177-743:0.0|DirectHit	CDD237926|7-799:1.33e-97|DirectHit	CDD185145|53-788:6.85e-102|DirectHit	CDD185194|54-783:7.47e-101|DirectHit	CDD237919|3-788:1.16e-129|DirectHit	CDD185139|1-826:0.0|DirectHit	CDD182098|13-813:1.41e-173|DirectHit	CDD185150|50-788:3.56e-87|DirectHit	CDD185160|1-789:3.76e-137|DirectHit	CDD237937|7-813:3.31e-50|DirectHit	CDD185184|2-788:2.03e-66|DirectHit	CDD185198|47-788:7.85e-112|DirectHit	CDD185176|14-781:1.29e-63|DirectHit	CDD185120|3-788:9.58e-112|DirectHit	CDD185129|6-813:6.20e-114|DirectHit	CDD185167|53-821:1.08e-73|DirectHit	CDD433603|26-162:1.22e-39|DirectHit	CDD433602|752-813:5.49e-08|DirectHit
16	1.B.11.4.1-P25733:869	CDD225729|22-808:4.3e-10|Rescued1	CDD425762|184-869:7.9e-08|Rescued1	CDD237926|22-842:3.1e-10|Rescued1	CDD185145|43-808:3.2e-10|Rescued1	CDD185194|43-808:4.1e-10|Rescued1	CDD237919|22-808:3.1e-10|Rescued1	CDD185139|22-798:3.3e-10|Rescued1	CDD182098|22-808:3.6e-10|Rescued1	CDD185150|22-808:6.1e-10|Rescued1	CDD185160|22-808:4.6e-10|Rescued1	CDD237937|43-808:3e-10|Rescued1	CDD185184|22-808:3.6e-10|Rescued1	CDD185198|43-808:4.6e-10|Rescued1	CDD185176|43-808:4.8e-10|Rescued1	CDD185120|43-808:5.6e-10|Rescued1	CDD185129|22-808:4.2e-10|Rescued1	CDD185167|22-808:5.4e-10|Rescued1	CDD433603|302-408:0.0074|Rescued2	CDD433602|Nohit
17	1.B.11.5.1-P45420:793	CDD225729|1-793:0.0|DirectHit	CDD425762|175-706:0.0|DirectHit	CDD237926|26-752:2.28e-50|DirectHit	CDD185145|57-776:2.04e-56|DirectHit	CDD185194|58-793:8.39e-43|DirectHit	CDD237919|49-779:1.60e-42|DirectHit	CDD185139|1-775:2.74e-40|DirectHit	CDD182098|1-781:1.07e-62|DirectHit	CDD185150|38-754:3.29e-35|DirectHit	CDD185160|58-791:3.22e-45|DirectHit	CDD237937|1-793:0.0|DirectHit	CDD185184|49-784:8.01e-37|DirectHit	CDD185198|49-770:7.41e-45|DirectHit	CDD185176|18-762:2.01e-32|DirectHit	CDD185120|49-781:5.94e-42|DirectHit	CDD185129|40-778:4.19e-39|DirectHit	CDD185167|147-777:8.57e-31|DirectHit	CDD433603|48-159:1.36e-14|DirectHit	CDD433602|715-777:1.88e-12|DirectHit
18	1.B.11.6.1-Q6XBY3:832	CDD225729|1-827:1.03e-127|DirectHit	CDD425762|301-740:6.88e-40|DirectHit	CDD237926|241-797:1.90e-25|DirectHit	CDD185145|284-809:9.45e-16|DirectHit	CDD185194|222-796:3.32e-25|DirectHit	CDD237919|123-827:2.28e-22|DirectHit	CDD185139|85-818:1.56e-11|DirectHit	CDD182098|78-827:1.51e-21|DirectHit	CDD185150|84-795:1.42e-14|DirectHit	CDD185160|184-796:7.12e-18|DirectHit	CDD237937|296-816:3.35e-27|DirectHit	CDD185184|276-805:5.58e-17|DirectHit	CDD185198|118-824:1.14e-21|DirectHit	CDD185176|39-820:1e-25|Rescued1	CDD185120|39-826:1.1e-25|Rescued1	CDD185129|39-827:1e-25|Rescued1	CDD185167|39-820:8.5e-26|Rescued1	CDD433603|51-175:0.0011|Rescued1	CDD433602|752-809:4.90e-13|DirectHit
19	1.B.11.6.2-Q1D5L0:784	CDD225729|48-778:1.58e-49|DirectHit	CDD425762|246-687:3.33e-11|DirectHit	CDD237926|93-701:4.82e-10|DirectHit	CDD185145|239-703:3.86e-08|DirectHit	CDD185194|34-778:6.2e-30|Rescued1	CDD237919|17-778:6.7e-30|Rescued1	CDD185139|17-769:3.6e-29|Rescued1	CDD182098|17-778:3.4e-29|Rescued1	CDD185150|4-778:4.6e-29|Rescued1	CDD185160|17-778:7.8e-30|Rescued1	CDD237937|42-769:1.7e-25|Rescued1	CDD185184|4-767:1.1e-28|Rescued1	CDD185198|6-778:2.9e-29|Rescued1	CDD185176|13-769:3.1e-12|Rescued1	CDD185120|34-778:1.8e-12|Rescued1	CDD185129|4-778:1.5e-12|Rescued1	CDD185167|17-764:2.1e-12|Rescued1	CDD433603|18-134:0.0086|Rescued2	CDD433602|Nohit
20	1.B.11.6.3-H9UFX4:854	CDD225729|111-785:1.62e-24|DirectHit	CDD425762|205-759:5.5e-21|Rescued1	CDD237926|97-838:2.5e-22|Rescued1	CDD185145|70-822:8.3e-09|Rescued1	CDD185194|70-842:9e-09|Rescued1	CDD237919|70-842:2.1e-08|Rescued1	CDD185139|97-816:6.7e-08|Rescued1	CDD182098|70-842:9e-09|Rescued1	CDD185150|97-822:9.6e-09|Rescued1	CDD185160|70-842:9.1e-09|Rescued1	CDD237937|97-842:9.8e-09|Rescued1	CDD185184|70-842:1e-08|Rescued1	CDD185198|70-822:1.9e-08|Rescued1	CDD185176|97-838:2e-08|Rescued1	CDD185120|70-842:9.9e-09|Rescued1	CDD185129|70-822:8.7e-09|Rescued1	CDD185167|70-838:1.5e-08|Rescued1	CDD433603|Nohit	CDD433602|Nohit
21	1.B.11.6.4-Q55676:892	CDD225729|5-889:1.46e-146|DirectHit	CDD425762|246-791:6.89e-17|DirectHit	CDD237926|219-795:5.17e-09|DirectHit	CDD185145|82-878:1.2e-14|Rescued1	CDD185194|83-878:1.6e-15|Rescued1	CDD237919|82-878:1.1e-16|Rescued1	CDD185139|82-870:2.8e-17|Rescued1	CDD182098|82-890:5.7e-17|Rescued1	CDD185150|82-878:3e-17|Rescued1	CDD185160|82-878:1.1e-15|Rescued1	CDD237937|82-878:7.3e-15|Rescued1	CDD185184|82-870:7e-15|Rescued1	CDD185198|82-878:5.5e-17|Rescued1	CDD185176|82-878:8.9e-15|Rescued1	CDD185120|82-890:4.8e-15|Rescued1	CDD185129|83-878:1.3e-14|Rescued1	CDD185167|82-866:7.4e-15|Rescued1	CDD433603|Nohit	CDD433602|Nohit
22	1.B.11.7.1-A9AQJ0:760	CDD225729|18-755:9.5e-05|Rescued1	CDD425762|433-681:4.07e-06|DirectHit	CDD237926|18-755:7.8e-05|Rescued1	CDD185145|18-755:8e-05|Rescued1	CDD185194|50-755:0.00024|Rescued1	CDD237919|9-755:3.1e-05|Rescued1	CDD185139|18-755:7.9e-05|Rescued1	CDD182098|36-755:0.00023|Rescued1	CDD185150|9-755:3.8e-05|Rescued1	CDD185160|18-755:8.5e-05|Rescued1	CDD237937|36-755:0.00022|Rescued1	CDD185184|36-755:0.00023|Rescued1	CDD185198|36-755:0.00018|Rescued1	CDD185176|18-755:9.8e-05|Rescued1	CDD185120|18-755:9.3e-05|Rescued1	CDD185129|9-755:3.6e-05|Rescued1	CDD185167|50-755:0.00021|Rescued1	CDD433603|Nohit	CDD433602|Nohit
23	1.B.11.8.1-Q9RZQ7:729	CDD225729|37-632:1.02e-12|DirectHit	CDD425762|187-563:0.00025|Rescued1	CDD237926|23-717:2e-06|Rescued1	CDD185145|14-724:3.2e-06|Rescued1	CDD185194|28-724:1.3e-05|Rescued1	CDD237919|14-720:3.8e-06|Rescued1	CDD185139|14-716:4.1e-06|Rescued1	CDD182098|14-724:9.5e-06|Rescued1	CDD185150|14-717:1.3e-05|Rescued1	CDD185160|14-724:3.2e-06|Rescued1	CDD237937|14-720:7.3e-06|Rescued1	CDD185184|14-720:7.5e-06|Rescued1	CDD185198|28-717:2e-06|Rescued1	CDD185176|28-724:1.8e-06|Rescued1	CDD185120|28-719:7.8e-06|Rescued1	CDD185129|14-717:1.9e-06|Rescued1	CDD185167|14-720:8.2e-06|Rescued1	CDD433603|14-149:0.00093|Rescued1	CDD433602|Nohit
