# CDD182488:  DirectHits:  13    Rescued Proteins:  7    Prots with Domain in 8.A.1:  20 (95.2% from a total of 21)
# CDD183211:  DirectHits:  11    Rescued Proteins:  9    Prots with Domain in 8.A.1:  20 (95.2% from a total of 21)
# CDD224482:  DirectHits:  17    Rescued Proteins:  3    Prots with Domain in 8.A.1:  20 (95.2% from a total of 21)
# CDD433286:  DirectHits:  13    Rescued Proteins:  7    Prots with Domain in 8.A.1:  20 (95.2% from a total of 21)
# CDD435440:  DirectHits:  14    Rescued Proteins:  6    Prots with Domain in 8.A.1:  20 (95.2% from a total of 21)
# CDD130902:  DirectHits:  13    Rescued Proteins:  7    Prots with Domain in 8.A.1:  20 (95.2% from a total of 21)
# CDD273776:  DirectHits:  15    Rescued Proteins:  6    Prots with Domain in 8.A.1:  21 (100.0% from a total of 21)
# CDD223914:  DirectHits:  17    Rescued Proteins:  3    Prots with Domain in 8.A.1:  20 (95.2% from a total of 21)
# CDD433206:  DirectHits:  18    Rescued Proteins:  3    Prots with Domain in 8.A.1:  21 (100.0% from a total of 21)
# CDD425733:  DirectHits:  20    Rescued Proteins:  0    Prots with Domain in 8.A.1:  20 (95.2% from a total of 21)
# CDD235136:  DirectHits:  11    Rescued Proteins:  9    Prots with Domain in 8.A.1:  20 (95.2% from a total of 21)
11	8.A.1.3.5-WP_036766288:346	CDD425733|43-311:5.23e-15|DirectHit	CDD433206|185-295:2.24e-06|DirectHit	CDD223914|31-255:1.90e-12|DirectHit	CDD224482|25-273:9.89e-15|DirectHit	CDD273776|45-303:2.33e-28|DirectHit	CDD435440|63-283:7.06e-08|DirectHit	CDD130902|20-275:1.07e-17|DirectHit	CDD182488|20-213:5.20e-07|DirectHit	CDD433286|64-114:6.56e-06|DirectHit	CDD235136|72-249:1.25e-09|DirectHit	CDD183211|12-209:1.99e-07|DirectHit
12	8.A.1.3.6-OUT43425:572	CDD425733|198-503:4.24e-20|DirectHit	CDD433206|420-533:6.98e-10|DirectHit	CDD223914|190-561:6.9e-20|Rescued1	CDD224482|166-533:1.01e-09|DirectHit	CDD273776|216-549:1.65e-04|DirectHit	CDD435440|299-532:1.6e-09|Rescued1	CDD130902|180-572:1.41e-51|DirectHit	CDD182488|182-519:3.5e-18|Rescued1	CDD433286|214-269:2.44e-04|DirectHit	CDD235136|301-500:0.00011|Rescued1	CDD183211|213-500:0.00018|Rescued1
13	8.A.1.3.7-BAB77003:498	CDD425733|64-448:4.00e-19|DirectHit	CDD433206|351-448:1.18e-10|DirectHit	CDD223914|56-274:4.73e-07|DirectHit	CDD224482|162-430:7.24e-04|DirectHit	CDD273776|165-477:5.5e-11|Rescued1	CDD435440|339-437:1.78e-04|DirectHit	CDD130902|39-495:2.75e-67|DirectHit	CDD182488|49-442:2.4e-15|Rescued1	CDD433286|84-135:0.0011|Rescued1	CDD235136|243-430:0.00039|Rescued1	CDD183211|221-381:0.009|Rescued1
14	8.A.1.4.1-Q10419:457	CDD425733|174-399:5.93e-08|DirectHit	CDD433206|317-417:1.2e-08|Rescued1	CDD223914|36-447:0.00011|Rescued1	CDD224482|21-443:7.8e-06|Rescued1	CDD273776|246-419:0.00011|Rescued1	CDD435440|147-421:0.0079|Rescued2	CDD130902|20-420:4.33e-20|DirectHit	CDD182488|28-417:0.00011|Rescued1	CDD433286|62-114:0.00055|Rescued1	CDD235136|36-399:0.0083|Rescued2	CDD183211|31-421:0.0089|Rescued2
15	8.A.1.4.2-P36498:449	CDD425733|51-248:1.41e-05|DirectHit	CDD433206|310-409:4.42e-06|DirectHit	CDD223914|35-442:0.00016|Rescued1	CDD224482|19-438:0.00053|Rescued1	CDD273776|53-435:0.0018|Rescued1	CDD435440|62-429:0.0067|Rescued2	CDD130902|23-443:2.50e-07|DirectHit	CDD182488|19-439:0.008|Rescued2	CDD433286|62-106:0.0087|Rescued1	CDD235136|19-343:0.0073|Rescued2	CDD183211|19-352:0.0079|Rescued2
16	8.A.1.5.1-Q9XDR9:197	CDD425733|Nohit	CDD433206|91-157:0.0051|Rescued1	CDD223914|Nohit	CDD224482|Nohit	CDD273776|61-163:1.6e-05|Rescued2	CDD435440|Nohit	CDD130902|Nohit	CDD182488|Nohit	CDD433286|Nohit	CDD235136|Nohit	CDD183211|Nohit
17	8.A.1.6.1-P0AE06:397	CDD425733|49-360:1.45e-82|DirectHit	CDD433206|175-290:2.26e-05|DirectHit	CDD223914|3-380:1.74e-50|DirectHit	CDD224482|62-215:4.69e-13|DirectHit	CDD273776|40-376:2.25e-77|DirectHit	CDD435440|176-293:1.41e-08|DirectHit	CDD130902|42-227:3.9e-06|Rescued1	CDD182488|50-200:2.53e-05|DirectHit	CDD433286|65-113:9.5e-17|175-202:0.0095|Rescued1	CDD235136|59-300:2.9e-45|Rescued1	CDD183211|58-362:1.40e-10|DirectHit
18	8.A.1.6.2-P76397:415	CDD425733|81-376:1.20e-32|DirectHit	CDD433206|197-303:2.76e-04|DirectHit	CDD223914|58-394:5.46e-50|DirectHit	CDD224482|84-231:1.51e-20|DirectHit	CDD273776|62-391:1.37e-77|DirectHit	CDD435440|74-309:2.51e-06|DirectHit	CDD130902|4-399:6.3e-06|Rescued1	CDD182488|85-244:1.57e-15|DirectHit	CDD433286|86-135:2.13e-11|DirectHit	CDD235136|87-234:6.79e-15|DirectHit	CDD183211|22-376:6.90e-21|DirectHit
19	8.A.1.6.3-P37636:385	CDD425733|43-357:2.92e-81|DirectHit	CDD433206|172-286:1.46e-05|DirectHit	CDD223914|1-370:3.25e-55|DirectHit	CDD224482|57-211:8.70e-20|DirectHit	CDD273776|36-372:2.56e-81|DirectHit	CDD435440|61-289:3.39e-12|DirectHit	CDD130902|30-377:0.00019|Rescued1	CDD182488|60-196:4.12e-12|DirectHit	CDD433286|60-109:2.41e-06|DirectHit	CDD235136|68-298:1.04e-13|DirectHit	CDD183211|67-366:3.18e-16|DirectHit
20	8.A.1.6.4-Q7UZ72:295	CDD425733|38-264:1.22e-11|DirectHit	CDD433206|162-260:6.96e-16|DirectHit	CDD223914|24-278:9.96e-16|DirectHit	CDD224482|40-238:4.23e-11|DirectHit	CDD273776|24-263:1.77e-37|DirectHit	CDD435440|48-263:7.51e-15|DirectHit	CDD130902|6-275:8.7e-05|Rescued1	CDD182488|40-188:3.75e-06|DirectHit	CDD433286|40-85:1.47e-04|DirectHit	CDD235136|48-189:1.30e-09|DirectHit	CDD183211|6-277:2.9e-07|Rescued1
21	8.A.1.7.1-P46482:310	CDD425733|31-285:6.03e-39|DirectHit	CDD433206|156-239:1.53e-07|DirectHit	CDD223914|47-239:9.36e-15|DirectHit	CDD224482|2-293:1.25e-92|DirectHit	CDD273776|46-292:8.50e-28|DirectHit	CDD435440|46-271:1.98e-13|DirectHit	CDD130902|84-288:3.09e-05|DirectHit	CDD182488|10-285:2.58e-46|DirectHit	CDD433286|46-95:2.14e-15|DirectHit	CDD235136|9-226:3.30e-12|DirectHit	CDD183211|40-217:2.24e-12|DirectHit
