# CDD183200:  DirectHits:  17    Rescued Proteins:  5    Prots with Domain in 1.A.16:  22 (100.0% from a total of 22)
# CDD426138:  DirectHits:  22    Rescued Proteins:  0    Prots with Domain in 1.A.16:  22 (100.0% from a total of 22)
# CDD137485:  DirectHits:  18    Rescued Proteins:  4    Prots with Domain in 1.A.16:  22 (100.0% from a total of 22)
# CDD182746:  DirectHits:  19    Rescued Proteins:  3    Prots with Domain in 1.A.16:  22 (100.0% from a total of 22)
# CDD274951:  DirectHits:  12    Rescued Proteins:  10    Prots with Domain in 1.A.16:  22 (100.0% from a total of 22)
# CDD225027:  DirectHits:  22    Rescued Proteins:  0    Prots with Domain in 1.A.16:  22 (100.0% from a total of 22)
# CDD273269:  DirectHits:  17    Rescued Proteins:  5    Prots with Domain in 1.A.16:  22 (100.0% from a total of 22)
11	1.A.16.2.8-C4LWU5:356	CDD426138|93-332:4.76e-81|DirectHit	CDD225027|80-334:1.12e-52|DirectHit	CDD182746|82-335:1.56e-28|DirectHit	CDD137485|106-328:3.23e-16|DirectHit	CDD183200|112-332:2.26e-21|DirectHit	CDD273269|100-334:2.56e-58|DirectHit	CDD274951|95-337:5e-24|Rescued1
12	1.A.16.2.9-O77389:309	CDD426138|27-279:1.17e-69|DirectHit	CDD225027|29-284:5.63e-51|DirectHit	CDD182746|81-281:7.57e-17|DirectHit	CDD137485|39-281:7.02e-14|DirectHit	CDD183200|49-279:6.45e-19|DirectHit	CDD273269|35-281:9.52e-89|DirectHit	CDD274951|25-282:4.4e-21|Rescued1
13	1.A.16.3.1-P0AC26:268	CDD426138|5-247:9.85e-62|DirectHit	CDD225027|1-256:6.29e-85|DirectHit	CDD182746|59-246:3.35e-14|DirectHit	CDD137485|10-245:9.95e-06|DirectHit	CDD183200|1-268:0.0|DirectHit	CDD273269|20-251:2.06e-90|DirectHit	CDD274951|8-247:2.69e-34|DirectHit
14	1.A.16.3.2-P39608:256	CDD426138|5-250:1.02e-69|DirectHit	CDD225027|1-256:1.31e-81|DirectHit	CDD182746|31-252:1.49e-22|DirectHit	CDD137485|21-249:2.92e-13|DirectHit	CDD183200|1-254:1.23e-39|DirectHit	CDD273269|19-255:1.78e-89|DirectHit	CDD274951|6-253:2.25e-45|DirectHit
15	1.A.16.3.3-Q186B7:258	CDD426138|5-251:5.28e-70|DirectHit	CDD225027|1-252:2.27e-64|DirectHit	CDD182746|38-252:7.28e-21|DirectHit	CDD137485|23-247:8.77e-11|DirectHit	CDD183200|1-248:1.71e-59|DirectHit	CDD273269|23-252:1.25e-54|DirectHit	CDD274951|6-252:3.46e-44|DirectHit
16	1.A.16.3.4-K6JRX1:269	CDD426138|5-247:2.53e-65|DirectHit	CDD225027|1-257:2.89e-86|DirectHit	CDD182746|59-246:2.15e-14|DirectHit	CDD137485|10-245:2.46e-07|DirectHit	CDD183200|1-268:0.0|DirectHit	CDD273269|20-250:3.20e-88|DirectHit	CDD274951|8-247:4.63e-36|DirectHit
17	1.A.16.3.5-F0PTD8:283	CDD426138|6-251:6.37e-80|DirectHit	CDD225027|1-261:6.52e-74|DirectHit	CDD182746|24-249:9.01e-27|DirectHit	CDD137485|28-249:4.35e-16|DirectHit	CDD183200|21-255:5.03e-56|DirectHit	CDD273269|23-255:5.50e-69|DirectHit	CDD274951|6-254:1.95e-62|DirectHit
18	1.A.16.4.1-P37327:310	CDD426138|40-278:4.41e-54|DirectHit	CDD225027|27-288:1.22e-84|DirectHit	CDD182746|32-278:1.2e-07|Rescued1	CDD137485|32-278:1e-07|Rescued1	CDD183200|39-277:1.7e-08|Rescued1	CDD273269|43-278:3.9e-08|Rescued1	CDD274951|35-278:7.5e-09|Rescued1
19	1.A.16.4.2-Q4FQK9:346	CDD426138|92-318:5.28e-50|DirectHit	CDD225027|91-318:3.91e-33|DirectHit	CDD182746|63-326:4.2e-12|Rescued1	CDD137485|63-326:4.5e-12|Rescued1	CDD183200|70-342:2.7e-12|Rescued1	CDD273269|88-324:4e-12|Rescued1	CDD274951|70-324:2.4e-12|Rescued1
20	1.A.16.4.3-R4VYX5:313	CDD426138|38-259:5.57e-48|DirectHit	CDD225027|31-259:1.08e-25|DirectHit	CDD182746|31-273:6.2e-12|Rescued1	CDD137485|40-278:1.2e-11|Rescued1	CDD183200|36-294:3.1e-11|Rescued1	CDD273269|49-275:1e-11|Rescued1	CDD274951|36-275:3.1e-11|Rescued1
21	1.A.16.5.1-U4KLF9:230	CDD426138|20-213:5.57e-23|DirectHit	CDD225027|13-213:1.08e-17|DirectHit	CDD182746|24-180:1.02e-09|DirectHit	CDD137485|7-213:5.9e-21|Rescued1	CDD183200|7-213:1e-09|Rescued1	CDD273269|9-213:3.6e-09|Rescued1	CDD274951|7-213:1.2e-09|Rescued1
22	1.A.16.5.2-A9NFY8:213	CDD426138|6-199:6.33e-23|DirectHit	CDD225027|5-199:2.31e-18|DirectHit	CDD182746|6-169:5.10e-08|DirectHit	CDD137485|5-174:1.33e-06|DirectHit	CDD183200|1-202:3e-09|Rescued1	CDD273269|1-209:6.7e-09|Rescued1	CDD274951|1-202:3.7e-09|Rescued1
