# CDD172699:  DirectHits:  16    Rescued Proteins:  15    Prots with Domain in 1.A.43:  31 (100.0% from a total of 31)
# CDD184569:  DirectHits:  16    Rescued Proteins:  15    Prots with Domain in 1.A.43:  31 (100.0% from a total of 31)
# CDD184579:  DirectHits:  16    Rescued Proteins:  15    Prots with Domain in 1.A.43:  31 (100.0% from a total of 31)
# CDD184566:  DirectHits:  23    Rescued Proteins:  8    Prots with Domain in 1.A.43:  31 (100.0% from a total of 31)
# CDD172710:  DirectHits:  16    Rescued Proteins:  15    Prots with Domain in 1.A.43:  31 (100.0% from a total of 31)
# CDD184564:  DirectHits:  18    Rescued Proteins:  13    Prots with Domain in 1.A.43:  31 (100.0% from a total of 31)
# CDD184563:  DirectHits:  18    Rescued Proteins:  13    Prots with Domain in 1.A.43:  31 (100.0% from a total of 31)
# CDD129585:  DirectHits:  22    Rescued Proteins:  9    Prots with Domain in 1.A.43:  31 (100.0% from a total of 31)
# CDD172685:  DirectHits:  17    Rescued Proteins:  14    Prots with Domain in 1.A.43:  31 (100.0% from a total of 31)
# CDD426820:  DirectHits:  31    Rescued Proteins:  0    Prots with Domain in 1.A.43:  31 (100.0% from a total of 31)
# CDD223317:  DirectHits:  30    Rescued Proteins:  1    Prots with Domain in 1.A.43:  31 (100.0% from a total of 31)
# CDD184572:  DirectHits:  20    Rescued Proteins:  11    Prots with Domain in 1.A.43:  31 (100.0% from a total of 31)
11	1.A.43.1.11-Q9PHZ4:122	CDD426820|8-116:1.74e-26|DirectHit	CDD223317|1-122:8.31e-29|DirectHit	CDD184566|6-117:2.73e-07|DirectHit	CDD129585|6-121:9.20e-16|DirectHit	CDD184572|5-96:9.25e-05|DirectHit	CDD184563|2-120:4.04e-14|DirectHit	CDD184564|1-121:1.93e-21|DirectHit	CDD172685|2-117:1.27e-24|DirectHit	CDD172699|4-118:2.77e-09|DirectHit	CDD172710|2-117:8.90e-17|DirectHit	CDD184579|5-109:7.10e-05|DirectHit	CDD184569|2-120:4.50e-15|DirectHit
12	1.A.43.1.12-C7MG85:168	CDD426820|42-144:8.73e-14|DirectHit	CDD223317|42-153:5.68e-14|DirectHit	CDD184566|29-153:9.3e-13|Rescued1	CDD129585|31-149:3e-12|Rescued1	CDD184572|63-151:1.13e-08|DirectHit	CDD184563|63-153:1.24e-08|DirectHit	CDD184564|27-153:2.8e-12|Rescued1	CDD172685|28-152:3.3e-12|Rescued1	CDD172699|29-152:3e-12|Rescued1	CDD172710|28-152:9.9e-13|Rescued1	CDD184579|31-154:2e-12|Rescued1	CDD184569|31-153:1e-12|Rescued1
13	1.A.43.1.13-I3YSC9:123	CDD426820|6-115:8.71e-29|DirectHit	CDD223317|1-121:6.30e-30|DirectHit	CDD184566|3-119:1.30e-13|DirectHit	CDD129585|6-119:1.81e-15|DirectHit	CDD184572|2-121:3.10e-14|DirectHit	CDD184563|1-121:9.72e-22|DirectHit	CDD184564|1-123:1.61e-21|DirectHit	CDD172685|1-120:6.41e-12|DirectHit	CDD172699|4-119:6.58e-16|DirectHit	CDD172710|1-121:3.95e-15|DirectHit	CDD184579|7-119:6.90e-06|DirectHit	CDD184569|1-119:2.80e-16|DirectHit
14	1.A.43.1.14-F6CB17:124	CDD426820|15-116:8.63e-16|DirectHit	CDD223317|15-124:3.24e-15|DirectHit	CDD184566|36-121:9.58e-10|DirectHit	CDD129585|32-120:7.57e-05|DirectHit	CDD184572|39-117:2.99e-08|DirectHit	CDD184563|30-122:8.36e-08|DirectHit	CDD184564|35-119:5.01e-06|DirectHit	CDD172685|1-124:4.7e-13|Rescued1	CDD172699|35-118:1.81e-07|DirectHit	CDD172710|1-124:4e-13|Rescued1	CDD184579|1-124:2e-12|Rescued1	CDD184569|17-124:3.75e-07|DirectHit
15	1.A.43.1.15-M0ERE7:133	CDD426820|10-115:8.23e-12|DirectHit	CDD223317|8-115:7.31e-12|DirectHit	CDD184566|8-129:1.7e-10|Rescued1	CDD129585|9-101:1.31e-05|DirectHit	CDD184572|1-131:1.4e-10|Rescued1	CDD184563|9-115:1.01e-06|DirectHit	CDD184564|5-129:1.8e-10|Rescued1	CDD172685|9-101:2.84e-05|DirectHit	CDD172699|8-129:1.7e-10|Rescued1	CDD172710|8-129:2.1e-10|Rescued1	CDD184579|8-129:1.6e-10|Rescued1	CDD184569|9-102:8.83e-04|DirectHit
16	1.A.43.1.16-L8H804:453	CDD426820|72-181:4.60e-07|DirectHit	CDD223317|70-194:3.47e-11|DirectHit	CDD184566|69-192:3.4e-06|319-429:0.0001|Rescued1	CDD129585|71-190:2.37e-04|DirectHit	CDD184572|69-192:6e-07|303-429:9.6e-05|Rescued1	CDD184563|69-192:2.4e-06|334-428:0.002|Rescued1	CDD184564|69-193:5.5e-07|314-429:0.0014|Rescued1	CDD172685|69-187:4.3e-07|335-423:0.0014|Rescued1	CDD172699|70-186:6.9e-07|335-392:0.00028|Rescued1	CDD172710|69-192:5.8e-07|314-429:0.0071|Rescued1	CDD184579|105-192:1.23e-04|DirectHit	CDD184569|68-195:6.1e-07|335-429:0.00083|Rescued1
17	1.A.43.1.17-Q7VYU0:128	CDD426820|11-118:1.10e-20|DirectHit	CDD223317|8-127:2.17e-23|DirectHit	CDD184566|7-96:9.95e-14|DirectHit	CDD129585|10-119:5.09e-12|DirectHit	CDD184572|33-124:5.55e-11|DirectHit	CDD184563|8-126:2.58e-17|DirectHit	CDD184564|6-128:3.96e-34|DirectHit	CDD172685|8-96:1.06e-10|DirectHit	CDD172699|7-120:1.6e-18|Rescued1	CDD172710|10-126:3.89e-15|DirectHit	CDD184579|9-128:5.81e-10|DirectHit	CDD184569|14-126:5.73e-15|DirectHit
18	1.A.43.1.18-C7CD71:122	CDD426820|5-113:1.07e-29|DirectHit	CDD223317|1-122:7.15e-27|DirectHit	CDD184566|1-108:3.75e-11|DirectHit	CDD129585|4-114:2.30e-13|DirectHit	CDD184572|6-121:8.32e-14|DirectHit	CDD184563|2-119:4.11e-27|DirectHit	CDD184564|1-119:4.16e-17|DirectHit	CDD172685|2-104:2.52e-15|DirectHit	CDD172699|1-108:1.14e-08|DirectHit	CDD172710|12-120:1.74e-16|DirectHit	CDD184579|1-108:1.55e-10|DirectHit	CDD184569|4-118:1.21e-16|DirectHit
19	1.A.43.2.1-Q23G77:307	CDD426820|35-121:1.19e-09|198-298:8.44e-12|DirectHit	CDD223317|42-133:3.42e-09|DirectHit	CDD184566|42-132:5.93e-06|DirectHit	CDD129585|42-133:1.1e-09|200-295:1e-05|Rescued1	CDD184572|33-133:1.1e-09|198-298:1.1e-05|Rescued1	CDD184563|30-137:2.5e-10|200-297:5.4e-05|Rescued1	CDD184564|24-133:7.9e-09|198-298:2.5e-05|Rescued1	CDD172685|192-271:1.42e-04|DirectHit	CDD172699|33-129:1.4e-08|198-295:1.5e-05|Rescued1	CDD172710|31-129:1.77e-04|DirectHit	CDD184579|33-133:1.3e-09|193-296:1.2e-06|Rescued1	CDD184569|30-135:1.2e-09|193-297:1.2e-06|Rescued1
20	1.A.43.2.2-H2AV64:372	CDD426820|243-356:4.51e-22|DirectHit	CDD223317|243-367:1.17e-17|DirectHit	CDD184566|245-327:5.58e-05|DirectHit	CDD129585|245-356:3.96e-06|DirectHit	CDD184572|245-362:4.32e-05|DirectHit	CDD184563|15-153:0.00017|219-367:2.8e-10|Rescued1	CDD184564|15-104:6.2e-11|243-367:8.1e-27|Rescued1	CDD172685|15-104:0.00017|243-364:1e-14|Rescued1	CDD172699|243-350:2.01e-05|DirectHit	CDD172710|15-143:0.00042|239-367:1.8e-13|Rescued1	CDD184579|52-104:7.5e-05|245-367:7.3e-11|Rescued1	CDD184569|15-104:0.00015|245-367:2.8e-10|Rescued1
21	1.A.43.2.3-S9W181:310	CDD426820|13-118:3.06e-13|189-296:7.00e-20|DirectHit	CDD223317|13-131:4.92e-08|196-307:6.55e-18|DirectHit	CDD184566|7-90:1.19e-05|196-296:2.77e-04|DirectHit	CDD129585|196-267:0.001|DirectHit	CDD184572|205-291:0.001|DirectHit	CDD184563|10-131:1.8e-08|186-303:3.8e-12|Rescued1	CDD184564|14-90:1.09e-05|197-289:3.43e-08|DirectHit	CDD172685|197-295:2.35e-06|DirectHit	CDD172699|10-131:1.9e-08|187-303:2e-15|Rescued1	CDD172710|4-131:1.2e-08|186-303:2.1e-20|Rescued1	CDD184579|10-131:7.1e-09|186-303:9.8e-13|Rescued1	CDD184569|10-131:2.1e-08|191-303:3.7e-12|Rescued1
22	1.A.43.2.4-Q08913:375	CDD426820|53-104:5.89e-04|243-359:2.73e-19|DirectHit	CDD223317|240-370:9.00e-21|DirectHit	CDD184566|15-115:1.9e-12|240-370:2e-65|Rescued1	CDD129585|248-337:4.68e-05|DirectHit	CDD184572|246-365:4.36e-05|DirectHit	CDD184563|28-152:2.3e-05|241-370:1.2e-08|Rescued1	CDD184564|28-115:2.8e-11|242-366:3.8e-49|Rescued1	CDD172685|22-115:1.1e-05|242-362:1.2e-13|Rescued1	CDD172699|255-352:2.18e-04|DirectHit	CDD172710|21-115:3.4e-07|242-370:7.6e-09|Rescued1	CDD184579|22-151:2.2e-05|242-362:3.8e-09|Rescued1	CDD184569|22-115:2.1e-05|243-370:1.2e-08|Rescued1
23	1.A.43.2.5-Q08991:375	CDD426820|53-104:6.00e-04|243-359:4.25e-19|DirectHit	CDD223317|240-370:3.13e-20|DirectHit	CDD184566|248-362:1.90e-04|DirectHit	CDD129585|248-353:8.61e-05|DirectHit	CDD184572|246-365:2.01e-04|DirectHit	CDD184563|28-152:2.3e-05|241-362:2.2e-08|Rescued1	CDD184564|246-330:2.71e-04|DirectHit	CDD172685|22-115:1.1e-05|242-362:5.3e-14|Rescued1	CDD172699|255-350:7.04e-04|DirectHit	CDD172710|21-115:3.4e-07|242-370:1.4e-08|Rescued1	CDD184579|22-151:2.2e-05|242-362:7e-09|Rescued1	CDD184569|22-115:2.1e-05|243-370:2.1e-08|Rescued1
24	1.A.43.2.6-Q7SB51:526	CDD426820|169-291:3.48e-05|400-508:2.44e-26|DirectHit	CDD223317|263-340:3.92e-04|399-515:2.15e-14|DirectHit	CDD184566|407-505:3.95e-04|DirectHit	CDD129585|407-504:2.34e-05|DirectHit	CDD184572|395-525:4.4e-16|Rescued1	CDD184563|400-522:7.9e-08|Rescued1	CDD184564|405-515:5.88e-07|DirectHit	CDD172685|425-511:5.49e-04|DirectHit	CDD172699|407-504:2.65e-06|DirectHit	CDD172710|397-499:4.64e-07|DirectHit	CDD184579|249-284:0.00023|402-522:1.3e-07|Rescued1	CDD184569|400-522:1e-07|Rescued1
25	1.A.43.2.7-Q8RYE2:461	CDD426820|148-246:1.26e-15|334-445:2.67e-18|DirectHit	CDD223317|144-246:4.58e-08|337-445:3.73e-10|DirectHit	CDD184566|146-264:1.22e-05|338-426:2.80e-04|DirectHit	CDD129585|145-274:4.9e-09|337-451:1.2e-11|Rescued1	CDD184572|144-269:2.1e-09|340-458:2.2e-10|Rescued1	CDD184563|141-269:2.5e-09|337-458:5.9e-08|Rescued1	CDD184564|334-430:4.40e-05|DirectHit	CDD172685|144-246:4.00e-05|DirectHit	CDD172699|144-274:2.6e-09|340-455:2.3e-06|Rescued1	CDD172710|144-245:1.31e-06|DirectHit	CDD184579|144-246:1.53e-07|DirectHit	CDD184569|141-243:4.10e-04|DirectHit
26	1.A.43.2.8-F6XSK1:405	CDD426820|106-186:1.09e-09|283-392:3.68e-18|DirectHit	CDD223317|100-183:2.13e-06|274-388:1.17e-13|DirectHit	CDD184566|103-214:8.70e-04|287-366:7.31e-04|DirectHit	CDD129585|287-393:2.76e-05|DirectHit	CDD184572|102-230:2.1e-06|260-397:1.2e-14|Rescued1	CDD184563|118-230:3.5e-07|260-397:2.5e-07|Rescued1	CDD184564|305-387:2.50e-04|DirectHit	CDD172685|104-214:5e-11|276-394:1.9e-17|Rescued1	CDD172699|114-223:2.4e-06|283-394:1.5e-12|Rescued1	CDD172710|106-183:5.64e-04|283-395:4.01e-05|DirectHit	CDD184579|104-224:5.4e-11|287-397:1.7e-07|Rescued1	CDD184569|104-226:5.2e-11|276-397:2.4e-07|Rescued1
27	1.A.43.2.9-W2RJE2:460	CDD426820|91-201:5.69e-12|328-445:3.06e-17|DirectHit	CDD223317|91-215:4.31e-09|327-450:2.27e-10|DirectHit	CDD184566|91-208:6.41e-04|DirectHit	CDD129585|89-211:2.7e-07|328-450:9.2e-11|Rescued1	CDD184572|88-214:1.3e-06|326-450:9.6e-12|Rescued1	CDD184563|91-215:2.48e-04|DirectHit	CDD184564|83-212:1.5e-07|323-450:6.8e-10|Rescued1	CDD172685|91-207:4.90e-04|DirectHit	CDD172699|83-208:1.5e-07|327-450:1.6e-11|Rescued1	CDD172710|83-214:1.8e-10|326-450:8.2e-09|Rescued1	CDD184579|88-214:3.8e-07|332-450:0.00027|Rescued1	CDD184569|85-214:1.5e-07|326-450:0.00032|Rescued1
28	1.A.43.3.1-D6ZXD9:346	CDD426820|82-185:1.41e-08|DirectHit	CDD223317|82-194:2.57e-09|DirectHit	CDD184566|67-193:9.6e-22|Rescued1	CDD129585|70-189:5.5e-09|Rescued1	CDD184572|62-196:6.1e-20|Rescued1	CDD184563|68-193:1.7e-14|Rescued1	CDD184564|67-196:6.7e-09|Rescued1	CDD172685|67-194:6.5e-09|Rescued1	CDD172699|67-193:9.6e-22|Rescued1	CDD172710|67-193:1.1e-18|Rescued1	CDD184579|82-196:1.99e-06|DirectHit	CDD184569|67-193:1e-21|Rescued1
29	1.A.43.3.2-J0LLE1:180	CDD426820|39-157:1.57e-10|DirectHit	CDD223317|33-168:6.14e-11|DirectHit	CDD184566|37-166:0.001|DirectHit	CDD129585|39-162:5.1e-14|Rescued1	CDD184572|30-160:1.18e-07|DirectHit	CDD184563|34-155:3.51e-04|DirectHit	CDD184564|36-165:1.1e-13|Rescued1	CDD172685|36-162:8.3e-14|Rescued1	CDD172699|39-162:4.8e-23|Rescued1	CDD172710|36-167:8.9e-21|Rescued1	CDD184579|36-167:1.1e-21|Rescued1	CDD184569|39-169:9.1e-24|Rescued1
30	1.A.43.3.3-B3DT22:178	CDD426820|35-143:1.52e-19|DirectHit	CDD223317|29-153:1.64e-19|DirectHit	CDD184566|33-153:5.39e-08|DirectHit	CDD129585|33-154:1.8e-10|Rescued1	CDD184572|24-143:8.24e-09|DirectHit	CDD184563|29-154:1.1e-19|Rescued1	CDD184564|29-154:3e-10|Rescued1	CDD172685|29-153:7.1e-10|Rescued1	CDD172699|32-147:5.42e-08|DirectHit	CDD172710|57-153:1.55e-04|DirectHit	CDD184579|39-146:8.55e-09|DirectHit	CDD184569|32-153:1.96e-08|DirectHit
31	1.A.43.3.4-B8DVC3:310	CDD426820|103-221:3.52e-12|DirectHit	CDD223317|98-230:1.64e-11|DirectHit	CDD184566|98-230:2.57e-10|DirectHit	CDD129585|99-230:1.1e-11|Rescued1	CDD184572|93-232:9.3e-20|Rescued1	CDD184563|99-232:3e-18|Rescued1	CDD184564|98-232:1.7e-11|Rescued1	CDD172685|99-225:1.3e-11|Rescued1	CDD172699|98-225:7.1e-17|Rescued1	CDD172710|99-231:7e-16|Rescued1	CDD184579|98-232:5.07e-05|DirectHit	CDD184569|101-232:8.7e-19|Rescued1
