# CDD235410:  DirectHits:  51    Rescued Proteins:  12    Prots with Domain in 2.A.36:  63 (100.0% from a total of 63)
# CDD425982:  DirectHits:  63    Rescued Proteins:  0    Prots with Domain in 2.A.36:  63 (100.0% from a total of 63)
# CDD273294:  DirectHits:  55    Rescued Proteins:  8    Prots with Domain in 2.A.36:  63 (100.0% from a total of 63)
# CDD225802:  DirectHits:  56    Rescued Proteins:  7    Prots with Domain in 2.A.36:  63 (100.0% from a total of 63)
# CDD223104:  DirectHits:  63    Rescued Proteins:  0    Prots with Domain in 2.A.36:  63 (100.0% from a total of 63)
# CDD223551:  DirectHits:  35    Rescued Proteins:  28    Prots with Domain in 2.A.36:  63 (100.0% from a total of 63)
# CDD129911:  DirectHits:  54    Rescued Proteins:  9    Prots with Domain in 2.A.36:  63 (100.0% from a total of 63)
19	2.A.36.1.19-Q8IVB4:645	CDD425982|128-486:5.44e-69|DirectHit	CDD223104|117-485:2.94e-58|DirectHit	CDD225802|136-450:8.99e-12|DirectHit	CDD273294|128-542:2.42e-99|DirectHit	CDD129911|129-475:1.00e-28|DirectHit	CDD235410|163-450:1.71e-09|DirectHit	CDD223551|142-471:2.06e-04|DirectHit
20	2.A.36.1.20-Q9SLJ7:521	CDD425982|34-399:9.61e-41|DirectHit	CDD223104|22-413:5.29e-45|DirectHit	CDD225802|101-399:1.08e-11|DirectHit	CDD273294|27-445:1.77e-69|DirectHit	CDD129911|31-408:3.39e-20|DirectHit	CDD235410|118-398:1.26e-08|DirectHit	CDD223551|21-449:1.7e-145|Rescued1
21	2.A.36.1.22-XP_027226799:917	CDD425982|177-526:2.85e-58|DirectHit	CDD223104|178-543:1.12e-43|DirectHit	CDD225802|178-548:2.02e-11|DirectHit	CDD273294|139-582:4.75e-132|DirectHit	CDD129911|177-558:2.65e-25|DirectHit	CDD235410|276-529:9.03e-05|DirectHit	CDD223551|150-539:1.3e-80|Rescued1
22	2.A.36.1.23-XP_002271865:529	CDD425982|32-439:5.28e-36|DirectHit	CDD223104|23-449:1.94e-46|DirectHit	CDD225802|102-451:5.54e-14|DirectHit	CDD273294|29-445:1.99e-70|DirectHit	CDD129911|32-440:1.68e-21|DirectHit	CDD235410|22-510:1.1e-159|Rescued1	CDD223551|22-447:1.8e-152|Rescued1
23	2.A.36.1.24-AXV43378:818	CDD425982|75-472:2.22e-74|DirectHit	CDD223104|104-496:2.89e-49|DirectHit	CDD225802|99-472:6.13e-17|DirectHit	CDD273294|65-620:0.0|DirectHit	CDD129911|74-478:1.25e-30|DirectHit	CDD235410|192-492:2.52e-06|DirectHit	CDD223551|69-484:1.7e-114|Rescued1
24	2.A.36.2.1-O26854:399	CDD425982|8-388:5.13e-30|DirectHit	CDD223104|1-398:9.93e-49|DirectHit	CDD225802|9-392:5.83e-07|DirectHit	CDD273294|1-399:4.4e-25|Rescued1	CDD129911|1-399:8.4e-28|Rescued1	CDD235410|1-399:1.2e-39|Rescued1	CDD223551|6-386:3.44e-11|DirectHit
25	2.A.36.2.2-Q86UD5:537	CDD425982|172-512:5.61e-23|DirectHit	CDD223104|176-537:1.83e-27|DirectHit	CDD225802|178-458:7.45e-08|DirectHit	CDD273294|113-532:4.2e-19|Rescued1	CDD129911|115-537:1.1e-19|Rescued1	CDD235410|178-458:1.46e-07|DirectHit	CDD223551|165-519:1.30e-11|DirectHit
26	2.A.36.2.3-Q4ZJI4:515	CDD425982|140-480:1.43e-20|DirectHit	CDD223104|153-494:2.21e-19|DirectHit	CDD225802|158-515:1.45e-05|DirectHit	CDD273294|88-514:1.2e-19|Rescued1	CDD129911|95-513:3.2e-19|Rescued1	CDD235410|158-436:8.18e-07|DirectHit	CDD223551|145-494:2.36e-09|DirectHit
27	2.A.36.3.1-P32703:549	CDD425982|7-420:7.30e-52|DirectHit	CDD223104|1-444:1.72e-102|DirectHit	CDD225802|1-541:1.9e-90|Rescued1	CDD273294|2-411:3.41e-25|DirectHit	CDD129911|7-546:0.0|DirectHit	CDD235410|100-411:2.13e-05|DirectHit	CDD223551|1-257:6.40e-06|DirectHit
28	2.A.36.3.2-O32212:670	CDD425982|3-412:3.07e-52|DirectHit	CDD223104|1-413:6.59e-103|DirectHit	CDD225802|1-366:1.18e-07|DirectHit	CDD273294|3-404:1.21e-20|DirectHit	CDD129911|7-524:1.18e-82|DirectHit	CDD235410|1-366:1.87e-11|DirectHit	CDD223551|1-248:1.39e-05|DirectHit
29	2.A.36.3.3-P65526:542	CDD425982|60-350:4.09e-28|DirectHit	CDD223104|55-441:4.57e-54|DirectHit	CDD225802|11-430:8.3e-54|Rescued1	CDD273294|9-524:2.6e-60|Rescued1	CDD129911|33-537:0.0|DirectHit	CDD235410|12-430:4.2e-54|Rescued1	CDD223551|9-430:1.2e-42|Rescued1
30	2.A.36.4.1-Q99271:985	CDD425982|21-437:1.40e-89|DirectHit	CDD223104|10-444:9.42e-102|DirectHit	CDD225802|101-435:6.25e-07|DirectHit	CDD273294|4-561:9.9e-119|Rescued1	CDD129911|84-348:4.40e-04|DirectHit	CDD235410|110-437:1.26e-10|DirectHit	CDD223551|47-391:3.24e-11|DirectHit
31	2.A.36.4.2-O42701:808	CDD425982|20-438:6.37e-82|DirectHit	CDD223104|9-443:2.23e-92|DirectHit	CDD225802|99-380:2.21e-07|DirectHit	CDD273294|18-587:2.4e-114|Rescued1	CDD129911|18-483:1.4e-129|Rescued1	CDD235410|114-364:2.37e-10|DirectHit	CDD223551|46-386:1.86e-08|DirectHit
32	2.A.36.4.3-P36606:468	CDD425982|16-434:2.66e-52|DirectHit	CDD223104|9-455:1.42e-78|DirectHit	CDD225802|7-438:1.5e-107|Rescued1	CDD273294|3-461:5.6e-99|Rescued1	CDD129911|11-465:2.6e-70|Rescued1	CDD235410|21-461:5.4e-88|Rescued1	CDD223551|11-436:1.5e-112|Rescued1
33	2.A.36.4.4-Q9P937:796	CDD425982|20-436:3.59e-71|DirectHit	CDD223104|11-448:1.31e-85|DirectHit	CDD225802|127-434:2.82e-10|DirectHit	CDD273294|18-458:3.7e-116|Rescued1	CDD129911|18-456:7.6e-118|Rescued1	CDD235410|114-434:6.28e-13|DirectHit	CDD223551|46-388:2.99e-08|DirectHit
34	2.A.36.4.5-O14123:759	CDD425982|16-437:3.36e-83|DirectHit	CDD223104|9-452:1.00e-100|DirectHit	CDD225802|99-435:1.19e-10|DirectHit	CDD273294|77-374:2.36e-04|DirectHit	CDD129911|13-462:1.8e-100|Rescued1	CDD235410|23-442:3e-121|Rescued1	CDD223551|47-375:1.20e-07|DirectHit
35	2.A.36.5.1-Q68KI4:538	CDD425982|48-438:1.91e-37|DirectHit	CDD223104|49-442:9.68e-39|DirectHit	CDD225802|90-398:1.06e-07|DirectHit	CDD273294|44-468:2.66e-60|DirectHit	CDD129911|77-398:5.09e-19|DirectHit	CDD235410|90-398:4.07e-06|DirectHit	CDD223551|25-444:3.64e-06|DirectHit
36	2.A.36.5.2-B1PLB6:560	CDD425982|52-442:3.01e-37|DirectHit	CDD223104|53-446:3.87e-39|DirectHit	CDD225802|94-402:5.51e-09|DirectHit	CDD273294|48-446:1.46e-58|DirectHit	CDD129911|81-454:1.03e-18|DirectHit	CDD235410|25-464:3.3e-147|Rescued1	CDD223551|29-455:1.05e-06|DirectHit
37	2.A.36.5.3-V9PPA7:510	CDD425982|30-428:4.66e-41|DirectHit	CDD223104|63-430:1.17e-38|DirectHit	CDD225802|78-430:2.08e-09|DirectHit	CDD273294|11-440:4.06e-62|DirectHit	CDD129911|63-428:1.50e-22|DirectHit	CDD235410|104-386:3.13e-09|DirectHit	CDD223551|9-440:9.10e-08|DirectHit
38	2.A.36.5.4-G3MDF0:542	CDD425982|51-443:1.08e-41|DirectHit	CDD223104|52-445:1.61e-43|DirectHit	CDD225802|93-445:3.00e-12|DirectHit	CDD273294|47-445:9.80e-66|DirectHit	CDD129911|80-443:1.05e-20|DirectHit	CDD235410|93-401:4.49e-12|DirectHit	CDD223551|28-449:8.10e-06|DirectHit
39	2.A.36.5.5-Q3I5L2:470	CDD425982|18-359:2.12e-37|DirectHit	CDD223104|9-361:3.42e-36|DirectHit	CDD225802|1-380:4.1e-154|Rescued1	CDD273294|9-361:2.25e-53|DirectHit	CDD129911|18-359:6.60e-16|DirectHit	CDD235410|101-317:3.40e-11|DirectHit	CDD223551|32-366:4.51e-06|DirectHit
40	2.A.36.5.6-AQN76374:545	CDD425982|51-441:2.73e-41|DirectHit	CDD223104|52-445:1.99e-46|DirectHit	CDD225802|93-401:1.28e-10|DirectHit	CDD273294|28-445:2.01e-64|DirectHit	CDD129911|80-437:3.76e-21|DirectHit	CDD235410|93-401:3.08e-10|DirectHit	CDD223551|28-450:2.33e-07|DirectHit
41	2.A.36.5.7-Q7XYX2:538	CDD425982|51-441:1.26e-35|DirectHit	CDD223104|50-443:2.61e-36|DirectHit	CDD225802|111-443:1.45e-06|DirectHit	CDD273294|23-443:4.68e-60|DirectHit	CDD129911|21-511:2.5e-168|Rescued1	CDD235410|20-514:1.9e-143|Rescued1	CDD223551|18-453:1.01e-05|DirectHit
42	2.A.36.5.8-Q8S397:529	CDD425982|23-442:3.06e-41|DirectHit	CDD223104|25-444:1.12e-42|DirectHit	CDD225802|90-444:6.41e-10|DirectHit	CDD273294|23-444:1.42e-63|DirectHit	CDD129911|77-451:2.13e-27|DirectHit	CDD235410|90-434:2.36e-07|DirectHit	CDD223551|17-446:6.79e-08|DirectHit
43	2.A.36.5.9-Q56XP4:546	CDD425982|61-442:2.02e-38|DirectHit	CDD223104|51-444:1.41e-40|DirectHit	CDD225802|55-400:6.08e-11|DirectHit	CDD273294|46-444:3.10e-63|DirectHit	CDD129911|79-443:4.59e-19|DirectHit	CDD235410|92-400:1.37e-10|DirectHit	CDD223551|27-446:1.53e-06|DirectHit
44	2.A.36.6.1-O29412:494	CDD425982|9-377:1.94e-54|DirectHit	CDD223104|1-396:1.55e-81|DirectHit	CDD225802|9-377:3.24e-24|DirectHit	CDD273294|8-376:1.64e-36|DirectHit	CDD129911|7-494:0.0|DirectHit	CDD235410|66-377:6.78e-25|DirectHit	CDD223551|1-366:4.09e-06|DirectHit
45	2.A.36.6.2-Q9LCB5:524	CDD425982|14-400:3.07e-49|DirectHit	CDD223104|9-419:6.95e-70|DirectHit	CDD225802|9-403:5.67e-28|DirectHit	CDD273294|39-487:5.11e-40|DirectHit	CDD129911|16-515:2.42e-75|DirectHit	CDD235410|96-408:7.61e-35|DirectHit	CDD223551|6-401:6.00e-09|DirectHit
46	2.A.36.6.3-Q87KV8:581	CDD425982|15-385:7.54e-49|DirectHit	CDD223104|3-385:1.13e-51|DirectHit	CDD225802|2-571:0.0|DirectHit	CDD273294|14-393:1.87e-14|DirectHit	CDD129911|11-384:2.63e-21|DirectHit	CDD235410|3-570:0.0|DirectHit	CDD223551|3-379:1.14e-17|DirectHit
47	2.A.36.6.4-Q0ZAH6:574	CDD425982|11-387:9.14e-45|DirectHit	CDD223104|1-390:1.38e-48|DirectHit	CDD225802|2-560:3.41e-170|DirectHit	CDD273294|3-404:2.60e-16|DirectHit	CDD129911|8-396:5.00e-23|DirectHit	CDD235410|1-570:0.0|DirectHit	CDD223551|1-389:2.31e-14|DirectHit
48	2.A.36.6.5-Q9KNM9:581	CDD425982|15-385:1.02e-46|DirectHit	CDD223104|3-385:2.38e-50|DirectHit	CDD225802|2-578:0.0|DirectHit	CDD273294|8-393:7.02e-14|DirectHit	CDD129911|9-440:1.39e-20|DirectHit	CDD235410|3-570:0.0|DirectHit	CDD223551|3-379:2.82e-15|DirectHit
49	2.A.36.6.6-Q60362:426	CDD425982|12-387:5.94e-34|DirectHit	CDD223104|1-419:1.89e-67|DirectHit	CDD225802|61-366:1.23e-30|DirectHit	CDD273294|123-425:5.91e-06|DirectHit	CDD129911|98-363:2.21e-07|DirectHit	CDD235410|62-369:1.10e-33|DirectHit	CDD223551|1-413:3.9e-48|Rescued1
50	2.A.36.6.7-Q2XWL3:403	CDD425982|71-399:1.56e-36|DirectHit	CDD223104|8-403:8.05e-61|DirectHit	CDD225802|68-403:1.27e-30|DirectHit	CDD273294|63-400:1.72e-39|DirectHit	CDD129911|71-402:5.34e-56|DirectHit	CDD235410|97-403:6.24e-32|DirectHit	CDD223551|1-400:6.58e-05|DirectHit
51	2.A.36.6.8-G3XD29:424	CDD425982|6-410:1.71e-42|DirectHit	CDD223104|10-416:3.20e-69|DirectHit	CDD225802|66-410:8.70e-22|DirectHit	CDD273294|98-409:2.97e-29|DirectHit	CDD129911|8-419:1.36e-45|DirectHit	CDD235410|79-410:2.44e-25|DirectHit	CDD223551|78-412:9.60e-08|DirectHit
52	2.A.36.6.9-Q9UZ55:443	CDD425982|10-415:8.10e-27|DirectHit	CDD223104|1-423:5.27e-63|DirectHit	CDD225802|12-365:4.07e-30|DirectHit	CDD273294|34-421:6.05e-16|DirectHit	CDD129911|40-337:7.74e-18|DirectHit	CDD235410|12-365:3.62e-35|DirectHit	CDD223551|1-335:2.41e-08|DirectHit
53	2.A.36.6.10-B0LJC9:403	CDD425982|11-399:3.12e-37|DirectHit	CDD223104|8-403:1.08e-60|DirectHit	CDD225802|68-402:4.08e-31|DirectHit	CDD273294|63-400:1.47e-40|DirectHit	CDD129911|68-398:1.66e-53|DirectHit	CDD235410|97-403:1.38e-34|DirectHit	CDD223551|1-400:2.05e-04|DirectHit
54	2.A.36.6.11-P76007:578	CDD425982|31-389:9.75e-48|DirectHit	CDD223104|1-391:4.87e-44|DirectHit	CDD225802|2-578:0.0|DirectHit	CDD273294|32-380:9.42e-10|DirectHit	CDD129911|32-383:1.74e-14|DirectHit	CDD235410|3-571:0.0|DirectHit	CDD223551|31-378:3.83e-05|DirectHit
55	2.A.36.7.1-Q93HU4:521	CDD425982|60-403:5.21e-46|DirectHit	CDD223104|9-427:2.77e-81|DirectHit	CDD225802|78-408:4.77e-26|DirectHit	CDD273294|63-435:6.31e-31|DirectHit	CDD129911|21-433:7.07e-64|DirectHit	CDD235410|79-413:1.35e-29|DirectHit	CDD223551|78-340:1.13e-06|DirectHit
56	2.A.36.7.2-P73863:527	CDD425982|24-406:9.90e-47|DirectHit	CDD223104|8-430:2.93e-80|DirectHit	CDD225802|18-413:3.65e-13|DirectHit	CDD273294|19-413:6.70e-33|DirectHit	CDD129911|21-511:1.58e-60|DirectHit	CDD235410|14-416:7.04e-15|DirectHit	CDD223551|5-417:4.4e-119|Rescued1
57	2.A.36.7.3-Q3YL57:756	CDD425982|48-446:6.85e-49|DirectHit	CDD223104|30-463:1.90e-54|DirectHit	CDD225802|28-451:2.78e-18|DirectHit	CDD273294|57-491:3.14e-34|DirectHit	CDD129911|56-567:1.74e-33|DirectHit	CDD235410|57-403:6.57e-12|DirectHit	CDD223551|35-460:1.1e-47|Rescued1
58	2.A.36.7.4-Q5TAH2:1124	CDD425982|98-380:7.43e-15|DirectHit	CDD223104|57-383:1.97e-12|DirectHit	CDD225802|31-440:2.5e-53|Rescued1	CDD273294|153-417:1.11e-04|DirectHit	CDD129911|31-540:6.9e-52|Rescued1	CDD235410|35-446:5.3e-34|Rescued1	CDD223551|25-443:4.5e-21|Rescued1
59	2.A.36.7.5-Q4G0N8:1177	CDD425982|19-367:1.75e-23|DirectHit	CDD223104|19-421:8.59e-26|DirectHit	CDD225802|14-430:1.5e-170|Rescued1	CDD273294|74-384:1.12e-09|DirectHit	CDD129911|18-423:2.22e-16|DirectHit	CDD235410|14-505:8.4e-41|Rescued1	CDD223551|14-435:1.1e-19|595-755:0.00044|Rescued1
60	2.A.36.7.6-Q9LKW9:1146	CDD425982|37-449:3.26e-62|DirectHit	CDD223104|36-465:4.07e-55|DirectHit	CDD225802|37-459:3.45e-18|DirectHit	CDD273294|59-507:1.96e-34|DirectHit	CDD129911|58-453:5.35e-41|DirectHit	CDD235410|38-465:8.87e-17|DirectHit	CDD223551|29-462:2.8e-50|Rescued1
61	2.A.36.7.7-Q6UJY2:1175	CDD425982|40-445:7.67e-26|DirectHit	CDD223104|40-459:3.02e-28|DirectHit	CDD225802|40-448:2.00e-04|DirectHit	CDD273294|96-404:3.47e-08|DirectHit	CDD129911|39-443:1.96e-15|DirectHit	CDD235410|36-591:6.1e-47|Rescued1	CDD223551|34-446:1.1e-24|Rescued1
62	2.A.36.7.9-D9IWI0:1690	CDD425982|236-640:2.44e-27|DirectHit	CDD223104|231-639:1.82e-36|DirectHit	CDD225802|237-654:1.88e-10|DirectHit	CDD273294|234-649:3.79e-22|DirectHit	CDD129911|294-645:1.20e-17|DirectHit	CDD235410|327-601:7.15e-10|DirectHit	CDD223551|227-654:6.7e-34|Rescued1
63	2.A.36.7.10-Q19N58:1145	CDD425982|35-448:7.78e-54|DirectHit	CDD223104|36-464:4.14e-59|DirectHit	CDD225802|32-453:3.91e-17|DirectHit	CDD273294|57-463:1.30e-41|DirectHit	CDD129911|56-565:4.14e-39|DirectHit	CDD235410|35-454:5.57e-13|DirectHit	CDD223551|33-461:3e-52|Rescued1
