# CDD273282:  DirectHits:  58    Rescued Proteins:  1    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271374:  DirectHits:  54    Rescued Proteins:  5    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271369:  DirectHits:  57    Rescued Proteins:  2    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD212037:  DirectHits:  52    Rescued Proteins:  7    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD226627:  DirectHits:  50    Rescued Proteins:  9    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271372:  DirectHits:  55    Rescued Proteins:  4    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271395:  DirectHits:  41    Rescued Proteins:  18    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271362:  DirectHits:  48    Rescued Proteins:  11    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271384:  DirectHits:  48    Rescued Proteins:  11    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271394:  DirectHits:  40    Rescued Proteins:  19    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD226625:  DirectHits:  54    Rescued Proteins:  5    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271382:  DirectHits:  45    Rescued Proteins:  14    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271379:  DirectHits:  45    Rescued Proteins:  14    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271385:  DirectHits:  52    Rescued Proteins:  7    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271363:  DirectHits:  51    Rescued Proteins:  8    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271368:  DirectHits:  55    Rescued Proteins:  4    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271357:  DirectHits:  59    Rescued Proteins:  0    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD212056:  DirectHits:  41    Rescued Proteins:  18    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD185317:  DirectHits:  47    Rescued Proteins:  12    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271393:  DirectHits:  36    Rescued Proteins:  23    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271371:  DirectHits:  56    Rescued Proteins:  3    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD223664:  DirectHits:  59    Rescued Proteins:  0    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271383:  DirectHits:  45    Rescued Proteins:  14    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271370:  DirectHits:  56    Rescued Proteins:  3    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD109527:  DirectHits:  57    Rescued Proteins:  2    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271381:  DirectHits:  44    Rescued Proteins:  15    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271360:  DirectHits:  50    Rescued Proteins:  9    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD212058:  DirectHits:  42    Rescued Proteins:  17    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD236699:  DirectHits:  49    Rescued Proteins:  10    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271361:  DirectHits:  50    Rescued Proteins:  9    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271402:  DirectHits:  40    Rescued Proteins:  19    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271386:  DirectHits:  51    Rescued Proteins:  8    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271380:  DirectHits:  45    Rescued Proteins:  14    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD212089:  DirectHits:  37    Rescued Proteins:  22    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD226626:  DirectHits:  49    Rescued Proteins:  10    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
# CDD271373:  DirectHits:  52    Rescued Proteins:  7    Prots with Domain in 2.A.21:  59 (100.0% from a total of 59)
11	2.A.21.3.3-P26430:672	CDD271357|25-486:3.81e-76|DirectHit	CDD223664|21-485:6.44e-42|DirectHit	CDD273282|58-486:4.07e-161|DirectHit	CDD109527|55-486:8.84e-170|DirectHit	CDD271369|26-439:1.26e-43|DirectHit	CDD271371|25-563:3.70e-57|DirectHit	CDD271370|26-486:5.90e-18|DirectHit	CDD271368|26-485:3.79e-31|DirectHit	CDD271372|25-558:1.01e-79|DirectHit	CDD226625|26-410:1.21e-22|DirectHit	CDD271374|26-438:3.50e-14|DirectHit	CDD271373|25-551:9.61e-26|DirectHit	CDD271385|25-486:1.16e-65|DirectHit	CDD212037|26-486:5.61e-20|DirectHit	CDD271363|26-570:0.0|DirectHit	CDD271386|24-485:3.68e-48|DirectHit	CDD226627|26-563:1.37e-11|DirectHit	CDD271360|27-545:6.21e-96|DirectHit	CDD271361|25-480:5.93e-38|DirectHit	CDD236699|34-544:2.17e-70|DirectHit	CDD226626|26-543:2.71e-53|DirectHit	CDD271384|25-485:2.96e-40|DirectHit	CDD271362|33-542:6.25e-72|DirectHit	CDD185317|55-438:6.50e-08|DirectHit	CDD271379|24-672:0.0|DirectHit	CDD271383|24-486:6.12e-29|DirectHit	CDD271382|25-565:0.0|DirectHit	CDD271380|25-672:0.0|DirectHit	CDD271381|25-672:0.0|DirectHit	CDD212058|24-672:0.0|DirectHit	CDD271395|25-484:4.18e-13|DirectHit	CDD212056|24-672:0.0|DirectHit	CDD271394|24-517:7.81e-14|DirectHit	CDD271402|25-484:9.50e-09|DirectHit	CDD212089|25-485:7.42e-13|DirectHit	CDD271393|25-547:6.7e-144|Rescued1
12	2.A.21.3.4-P31636:660	CDD271357|28-545:7.16e-72|DirectHit	CDD223664|25-553:6.21e-49|DirectHit	CDD273282|61-492:2.12e-159|DirectHit	CDD109527|58-492:4.91e-169|DirectHit	CDD271369|29-547:2.52e-38|DirectHit	CDD271371|28-558:2.22e-51|DirectHit	CDD271370|127-547:3.58e-21|DirectHit	CDD271368|29-552:2.03e-33|DirectHit	CDD271372|28-553:3.38e-79|DirectHit	CDD226625|29-494:1.17e-19|DirectHit	CDD271374|33-547:2.98e-11|DirectHit	CDD271373|28-552:1.11e-22|DirectHit	CDD271385|28-545:1.82e-62|DirectHit	CDD212037|29-552:8.12e-20|DirectHit	CDD271363|29-660:0.0|DirectHit	CDD271386|26-547:7.68e-45|DirectHit	CDD226627|25-569:1.03e-15|DirectHit	CDD271360|31-555:1.01e-80|DirectHit	CDD271361|28-545:8.29e-36|DirectHit	CDD236699|32-547:2.28e-64|DirectHit	CDD226626|29-552:1.32e-46|DirectHit	CDD271384|28-513:3.99e-37|DirectHit	CDD271362|36-545:1.46e-67|DirectHit	CDD185317|126-508:1.59e-11|DirectHit	CDD271379|27-660:0.0|DirectHit	CDD271383|27-547:7.73e-24|DirectHit	CDD271382|28-660:0.0|DirectHit	CDD271380|28-660:0.0|DirectHit	CDD271381|28-660:0.0|DirectHit	CDD212058|27-660:0.0|DirectHit	CDD271395|28-506:2.12e-17|DirectHit	CDD212056|27-660:0.0|DirectHit	CDD271394|27-510:1.10e-17|DirectHit	CDD271402|28-497:1.14e-14|DirectHit	CDD212089|26-548:1.17e-17|DirectHit	CDD271393|28-497:1.08e-15|DirectHit
13	2.A.21.3.5-P31637:718	CDD271357|9-483:1.98e-72|DirectHit	CDD223664|7-536:8.39e-52|DirectHit	CDD273282|42-477:2.73e-156|DirectHit	CDD109527|39-477:4.88e-172|DirectHit	CDD271369|10-532:5.48e-45|DirectHit	CDD271371|9-539:8.84e-56|DirectHit	CDD271370|13-491:1.64e-25|DirectHit	CDD271368|10-506:1.20e-32|DirectHit	CDD271372|9-542:8.68e-88|DirectHit	CDD226625|10-491:5.80e-19|DirectHit	CDD271374|10-483:3.49e-22|DirectHit	CDD271373|9-537:1.84e-26|DirectHit	CDD271385|9-483:1.94e-60|DirectHit	CDD212037|10-536:2.09e-20|DirectHit	CDD271363|10-556:0.0|DirectHit	CDD271386|5-532:8.38e-55|DirectHit	CDD226627|2-542:3.39e-23|DirectHit	CDD271360|11-536:2.41e-94|DirectHit	CDD271361|9-482:3.36e-43|DirectHit	CDD236699|10-538:1.51e-82|DirectHit	CDD226626|10-543:4.03e-65|DirectHit	CDD271384|9-483:6.15e-40|DirectHit	CDD271362|17-530:1.15e-85|DirectHit	CDD185317|5-483:1.08e-15|DirectHit	CDD271379|8-580:0.0|DirectHit	CDD271383|13-480:8.15e-30|DirectHit	CDD271382|9-718:0.0|DirectHit	CDD271380|9-556:0.0|DirectHit	CDD271381|9-556:0.0|DirectHit	CDD212058|8-548:0.0|DirectHit	CDD271395|9-494:1.43e-18|DirectHit	CDD212056|8-546:0.0|DirectHit	CDD271394|7-480:6.73e-18|DirectHit	CDD271402|9-480:1.85e-12|DirectHit	CDD212089|9-495:2.54e-17|DirectHit	CDD271393|9-480:1.50e-17|DirectHit
14	2.A.21.3.6-Q8WWX8:675	CDD271357|28-482:1.51e-71|DirectHit	CDD223664|26-481:8.45e-42|DirectHit	CDD273282|61-482:1.17e-142|DirectHit	CDD109527|58-482:1.28e-137|DirectHit	CDD271369|29-482:1.37e-46|DirectHit	CDD271371|28-422:9.96e-58|DirectHit	CDD271370|72-482:1.79e-19|DirectHit	CDD271368|29-481:4.15e-34|DirectHit	CDD271372|28-482:6.76e-78|DirectHit	CDD226625|29-481:8.47e-19|DirectHit	CDD271374|29-482:1.43e-15|DirectHit	CDD271373|28-482:2.43e-25|DirectHit	CDD271385|28-482:1.75e-59|DirectHit	CDD212037|29-482:3.79e-18|DirectHit	CDD271363|29-571:0.0|DirectHit	CDD271386|28-481:6.37e-51|DirectHit	CDD226627|29-482:5.09e-11|DirectHit	CDD271360|30-482:9.43e-101|DirectHit	CDD271361|28-476:2.96e-42|DirectHit	CDD236699|32-480:2.58e-80|DirectHit	CDD226626|29-474:1.01e-55|DirectHit	CDD271384|28-481:2.48e-46|DirectHit	CDD271362|35-480:3.48e-85|DirectHit	CDD185317|29-422:1.45e-06|DirectHit	CDD271379|28-675:0.0|DirectHit	CDD271383|28-482:3.60e-33|DirectHit	CDD271382|28-675:0.0|DirectHit	CDD271380|28-675:0.0|DirectHit	CDD271381|28-675:0.0|DirectHit	CDD212058|28-565:0.0|DirectHit	CDD271395|28-480:2.83e-21|DirectHit	CDD212056|28-675:0.0|DirectHit	CDD271394|28-480:4.79e-22|DirectHit	CDD271402|28-417:1.82e-17|DirectHit	CDD212089|22-527:1.75e-25|DirectHit	CDD271393|28-481:1.96e-17|DirectHit
15	2.A.21.3.7-Q5E733:505	CDD271357|11-472:5.81e-55|DirectHit	CDD223664|6-479:6.01e-71|DirectHit	CDD273282|41-442:1.13e-46|DirectHit	CDD109527|38-438:8.10e-27|DirectHit	CDD271369|11-447:1.91e-37|DirectHit	CDD271371|9-476:1.34e-48|DirectHit	CDD271370|12-453:1.99e-16|DirectHit	CDD271368|12-449:5.54e-22|DirectHit	CDD271372|9-444:3.87e-44|DirectHit	CDD226625|12-479:3.89e-16|DirectHit	CDD271374|12-448:9.12e-15|DirectHit	CDD271373|9-477:1.93e-17|DirectHit	CDD271385|9-474:1.24e-85|DirectHit	CDD212037|12-474:2.58e-12|DirectHit	CDD271363|11-484:5.79e-48|DirectHit	CDD271386|6-478:0.0|DirectHit	CDD226627|14-453:1.37e-20|DirectHit	CDD271360|16-443:3.65e-33|DirectHit	CDD271361|10-474:1.12e-89|DirectHit	CDD236699|12-471:1.14e-26|DirectHit	CDD226626|33-474:1.61e-22|DirectHit	CDD271384|17-474:1.12e-73|DirectHit	CDD271362|30-471:9.75e-25|DirectHit	CDD185317|12-472:8.21e-08|DirectHit	CDD271379|17-440:2.46e-25|DirectHit	CDD271383|11-449:4.19e-71|DirectHit	CDD271382|12-445:8.62e-17|DirectHit	CDD271380|12-440:4.99e-21|DirectHit	CDD271381|12-444:5.67e-21|DirectHit	CDD212058|12-444:3.60e-22|DirectHit	CDD271395|5-449:4.67e-33|DirectHit	CDD212056|14-443:2.50e-17|DirectHit	CDD271394|6-449:3.74e-42|DirectHit	CDD271402|5-449:1.59e-36|DirectHit	CDD212089|4-449:2.17e-25|DirectHit	CDD271393|10-449:1.97e-31|DirectHit
16	2.A.21.3.8-A1S2A8:596	CDD271357|6-471:1.04e-53|DirectHit	CDD223664|7-466:1.66e-41|DirectHit	CDD273282|39-461:2.58e-30|DirectHit	CDD109527|36-461:3.09e-25|DirectHit	CDD271369|8-471:7.59e-32|DirectHit	CDD271371|6-520:4.61e-150|DirectHit	CDD271370|88-466:2.19e-14|DirectHit	CDD271368|8-474:2.03e-25|DirectHit	CDD271372|6-466:3.68e-45|DirectHit	CDD226625|8-471:3.69e-13|DirectHit	CDD271374|8-473:1.65e-17|DirectHit	CDD271373|6-466:1.31e-22|DirectHit	CDD271385|7-472:1.53e-36|DirectHit	CDD212037|8-473:3.59e-16|DirectHit	CDD271363|8-507:1.32e-36|DirectHit	CDD271386|3-476:2.00e-41|DirectHit	CDD226627|5-468:2.55e-15|DirectHit	CDD271360|9-474:2.60e-27|DirectHit	CDD271361|7-444:4.76e-29|DirectHit	CDD236699|85-412:6.00e-10|DirectHit	CDD226626|3-517:2.3e-26|Rescued1	CDD271384|7-476:1.87e-34|DirectHit	CDD271362|36-419:5.40e-12|DirectHit	CDD185317|1-463:3.88e-04|DirectHit	CDD271379|7-466:9.64e-21|DirectHit	CDD271383|6-466:1.61e-15|DirectHit	CDD271382|7-466:5.42e-16|DirectHit	CDD271380|7-466:3.62e-24|DirectHit	CDD271381|7-466:3.00e-20|DirectHit	CDD212058|6-466:1.55e-30|DirectHit	CDD271395|2-521:2.7e-26|Rescued1	CDD212056|7-475:3.91e-20|DirectHit	CDD271394|64-462:2.03e-06|DirectHit	CDD271402|2-521:2e-25|Rescued1	CDD212089|2-521:1.6e-25|Rescued1	CDD271393|5-521:2.6e-26|Rescued1
17	2.A.21.3.9-A8H019:473	CDD271357|5-457:8.28e-51|DirectHit	CDD223664|7-470:6.27e-29|DirectHit	CDD273282|41-422:7.06e-62|DirectHit	CDD109527|38-422:5.72e-34|DirectHit	CDD271369|5-458:2.59e-22|DirectHit	CDD271371|7-455:7.08e-33|DirectHit	CDD271370|75-433:2.57e-10|DirectHit	CDD271368|8-433:1.89e-16|DirectHit	CDD271372|7-439:6.66e-42|DirectHit	CDD226625|1-459:2.44e-15|DirectHit	CDD271374|5-461:5.4e-43|Rescued1	CDD271373|29-372:8.64e-05|DirectHit	CDD271385|28-457:6.23e-34|DirectHit	CDD212037|5-457:1.33e-18|DirectHit	CDD271363|7-457:9.27e-66|DirectHit	CDD271386|7-458:1.62e-29|DirectHit	CDD226627|1-466:2.6e-48|Rescued1	CDD271360|8-467:2.55e-79|DirectHit	CDD271361|7-457:3.21e-27|DirectHit	CDD236699|4-458:9.39e-144|DirectHit	CDD226626|5-456:7.18e-95|DirectHit	CDD271384|7-457:2.89e-26|DirectHit	CDD271362|10-457:0.0|DirectHit	CDD185317|1-470:2.7e-45|Rescued1	CDD271379|7-425:2.52e-43|DirectHit	CDD271383|7-425:3.50e-28|DirectHit	CDD271382|7-428:2.02e-38|DirectHit	CDD271380|7-425:1.99e-44|DirectHit	CDD271381|7-425:9.81e-45|DirectHit	CDD212058|5-469:2.14e-40|DirectHit	CDD271395|30-436:4.06e-13|DirectHit	CDD212056|7-425:2.45e-39|DirectHit	CDD271394|1-473:1.8e-47|Rescued1	CDD271402|30-422:2.52e-12|DirectHit	CDD212089|30-423:4.16e-08|DirectHit	CDD271393|2-473:5.7e-46|Rescued1
18	2.A.21.3.10-Q8ZQ35:498	CDD271357|11-471:1.07e-41|DirectHit	CDD223664|6-495:5.43e-68|DirectHit	CDD273282|41-443:2.54e-33|DirectHit	CDD109527|38-442:2.61e-17|DirectHit	CDD271369|11-464:1.60e-23|DirectHit	CDD271371|11-490:5.40e-37|DirectHit	CDD271370|12-481:7.46e-08|DirectHit	CDD271368|17-325:6.16e-10|DirectHit	CDD271372|9-485:7.13e-32|DirectHit	CDD226625|12-220:2.00e-09|DirectHit	CDD271374|12-224:1.86e-07|DirectHit	CDD271373|9-471:5.41e-11|DirectHit	CDD271385|10-476:8.84e-73|DirectHit	CDD212037|12-211:3.76e-08|DirectHit	CDD271363|11-485:1.41e-32|DirectHit	CDD271386|6-479:0.0|DirectHit	CDD226627|8-465:7.15e-14|DirectHit	CDD271360|12-444:3.10e-17|DirectHit	CDD271361|10-476:9.49e-75|DirectHit	CDD236699|12-477:1.08e-17|DirectHit	CDD226626|33-470:6.75e-20|DirectHit	CDD271384|11-448:1.56e-56|DirectHit	CDD271362|17-477:3.53e-14|DirectHit	CDD185317|17-217:8.48e-06|DirectHit	CDD271379|13-449:1.83e-15|DirectHit	CDD271383|9-448:2.63e-57|DirectHit	CDD271382|12-446:6.07e-08|DirectHit	CDD271380|13-445:8.44e-14|DirectHit	CDD271381|13-445:5.09e-11|DirectHit	CDD212058|8-445:1.51e-11|DirectHit	CDD271395|5-489:1.42e-24|DirectHit	CDD212056|12-441:2.07e-12|DirectHit	CDD271394|6-441:1.66e-31|DirectHit	CDD271402|5-489:6.43e-27|DirectHit	CDD212089|6-444:4.61e-16|DirectHit	CDD271393|9-299:2.20e-21|DirectHit
19	2.A.21.3.11-A3UWQ1:588	CDD271357|3-445:1.39e-47|DirectHit	CDD223664|1-445:1.37e-42|DirectHit	CDD273282|35-430:5.80e-31|DirectHit	CDD109527|32-430:7.81e-30|DirectHit	CDD271369|7-436:3.06e-42|DirectHit	CDD271371|3-496:2.68e-106|DirectHit	CDD271370|12-432:2.82e-16|DirectHit	CDD271368|8-443:2.18e-26|DirectHit	CDD271372|3-464:1.98e-33|DirectHit	CDD226625|12-443:8.78e-14|DirectHit	CDD271374|3-483:6.6e-116|Rescued1	CDD271373|3-444:6.25e-20|DirectHit	CDD271385|3-442:8.75e-41|DirectHit	CDD212037|6-439:3.17e-10|DirectHit	CDD271363|7-432:1.69e-33|DirectHit	CDD271386|2-448:4.15e-42|DirectHit	CDD226627|1-501:5.5e-121|Rescued1	CDD271360|6-369:1.50e-20|DirectHit	CDD271361|4-438:1.55e-30|DirectHit	CDD236699|1-440:1.77e-22|DirectHit	CDD226626|1-367:1.53e-20|DirectHit	CDD271384|4-432:1.03e-29|DirectHit	CDD271362|11-440:6.91e-23|DirectHit	CDD185317|5-368:1.35e-04|DirectHit	CDD271379|4-432:1.02e-21|DirectHit	CDD271383|6-439:4.19e-19|DirectHit	CDD271382|4-445:5.78e-17|DirectHit	CDD271380|4-445:1.14e-18|DirectHit	CDD271381|4-432:2.63e-21|DirectHit	CDD212058|4-432:5.25e-17|DirectHit	CDD271395|6-367:9.77e-10|DirectHit	CDD212056|4-435:3.97e-19|DirectHit	CDD271394|2-488:5.3e-115|Rescued1	CDD271402|3-444:2.35e-05|DirectHit	CDD212089|2-488:2.7e-115|Rescued1	CDD271393|28-367:6.23e-06|DirectHit
20	2.A.21.3.12-A3UWQ9:592	CDD271357|6-447:1.98e-47|DirectHit	CDD223664|6-444:2.17e-37|DirectHit	CDD273282|35-426:5.21e-32|DirectHit	CDD109527|32-435:7.43e-28|DirectHit	CDD271369|6-441:2.49e-40|DirectHit	CDD271371|3-462:5.61e-95|DirectHit	CDD271370|6-462:2.98e-21|DirectHit	CDD271368|6-448:7.34e-28|DirectHit	CDD271372|3-447:5.21e-37|DirectHit	CDD226625|6-386:1.11e-07|DirectHit	CDD271374|3-485:4.1e-139|Rescued1	CDD271373|3-448:2.94e-19|DirectHit	CDD271385|3-446:5.04e-48|DirectHit	CDD212037|6-386:4.12e-11|DirectHit	CDD271363|6-444:5.83e-35|DirectHit	CDD271386|3-447:9.87e-41|DirectHit	CDD226627|1-501:2.5e-145|Rescued1	CDD271360|6-444:1.02e-21|DirectHit	CDD271361|6-448:2.98e-30|DirectHit	CDD236699|5-452:6.59e-21|DirectHit	CDD226626|10-456:3.37e-17|DirectHit	CDD271384|6-453:2.43e-28|DirectHit	CDD271362|11-448:1.21e-23|DirectHit	CDD185317|10-386:1.86e-04|DirectHit	CDD271379|7-440:1.44e-24|DirectHit	CDD271383|6-448:5.64e-20|DirectHit	CDD271382|6-439:1.51e-18|DirectHit	CDD271380|4-450:1.21e-24|DirectHit	CDD271381|6-447:4.12e-25|DirectHit	CDD212058|6-440:4.52e-21|DirectHit	CDD271395|27-445:7.27e-12|DirectHit	CDD212056|7-440:3.24e-21|DirectHit	CDD271394|54-448:9.38e-10|DirectHit	CDD271402|16-445:1.09e-08|DirectHit	CDD212089|27-445:6.34e-07|DirectHit	CDD271393|27-441:1.51e-08|DirectHit
21	2.A.21.3.13-A3UR54:552	CDD271357|3-405:9.24e-43|DirectHit	CDD223664|3-448:2.24e-31|DirectHit	CDD273282|1-379:2.27e-35|DirectHit	CDD109527|1-350:4.80e-27|DirectHit	CDD271369|4-408:1.18e-35|DirectHit	CDD271371|1-453:1.82e-91|DirectHit	CDD271370|8-451:1.31e-25|DirectHit	CDD271368|3-427:5.10e-29|DirectHit	CDD271372|1-413:1.95e-24|DirectHit	CDD226625|9-346:1.03e-11|DirectHit	CDD271374|16-417:5.73e-07|DirectHit	CDD271373|50-398:3.51e-17|DirectHit	CDD271385|1-418:1.57e-40|DirectHit	CDD212037|16-345:1.52e-09|DirectHit	CDD271363|1-507:4.60e-29|DirectHit	CDD271386|3-405:1.37e-35|DirectHit	CDD226627|16-441:8.35e-04|DirectHit	CDD271360|3-402:6.82e-20|DirectHit	CDD271361|3-406:2.88e-21|DirectHit	CDD236699|4-410:6.20e-23|DirectHit	CDD226626|5-401:1.33e-20|DirectHit	CDD271384|1-411:1.31e-24|DirectHit	CDD271362|3-410:3.78e-23|DirectHit	CDD185317|1-454:1.4e-115|Rescued1	CDD271379|1-395:4.08e-21|DirectHit	CDD271383|13-406:1.05e-17|DirectHit	CDD271382|1-397:9.53e-15|DirectHit	CDD271380|1-398:2.59e-21|DirectHit	CDD271381|1-398:3.32e-21|DirectHit	CDD212058|1-398:2.51e-19|DirectHit	CDD271395|16-370:3.39e-11|DirectHit	CDD212056|1-398:6.23e-19|DirectHit	CDD271394|16-406:8.94e-12|DirectHit	CDD271402|16-403:7.83e-11|DirectHit	CDD212089|16-403:1.83e-07|DirectHit	CDD271393|8-402:3.34e-10|DirectHit
22	2.A.21.3.14-P53794:718	CDD271357|9-487:1.70e-72|DirectHit	CDD223664|7-536:2.08e-52|DirectHit	CDD273282|42-477:1.03e-154|DirectHit	CDD109527|39-477:1.89e-169|DirectHit	CDD271369|10-479:4.86e-46|DirectHit	CDD271371|9-539:6.03e-56|DirectHit	CDD271370|13-491:1.12e-26|DirectHit	CDD271368|10-506:4.86e-33|DirectHit	CDD271372|9-542:3.98e-88|DirectHit	CDD226625|10-487:2.53e-19|DirectHit	CDD271374|10-490:8.96e-22|DirectHit	CDD271373|9-537:1.23e-28|DirectHit	CDD271385|9-483:2.56e-60|DirectHit	CDD212037|10-536:4.14e-20|DirectHit	CDD271363|10-556:0.0|DirectHit	CDD271386|7-532:2.60e-53|DirectHit	CDD226627|10-542:2.02e-22|DirectHit	CDD271360|11-536:7.68e-93|DirectHit	CDD271361|9-491:8.01e-42|DirectHit	CDD236699|10-553:8.65e-84|DirectHit	CDD226626|10-543:8.56e-65|DirectHit	CDD271384|9-483:1.64e-37|DirectHit	CDD271362|17-530:6.38e-86|DirectHit	CDD185317|15-487:3.95e-17|DirectHit	CDD271379|8-551:0.0|DirectHit	CDD271383|13-480:4.26e-29|DirectHit	CDD271382|9-718:0.0|DirectHit	CDD271380|9-557:0.0|DirectHit	CDD271381|9-556:0.0|DirectHit	CDD212058|8-548:0.0|DirectHit	CDD271395|9-494:6.39e-19|DirectHit	CDD212056|8-546:0.0|DirectHit	CDD271394|7-480:4.56e-18|DirectHit	CDD271402|9-480:4.29e-12|DirectHit	CDD212089|9-495:2.67e-18|DirectHit	CDD271393|9-480:1.50e-17|DirectHit
23	2.A.21.3.15-A0PJK1:596	CDD271357|20-532:7.50e-67|DirectHit	CDD223664|17-540:5.10e-45|DirectHit	CDD273282|53-479:5.91e-121|DirectHit	CDD109527|50-479:1.17e-120|DirectHit	CDD271369|21-482:1.20e-40|DirectHit	CDD271371|20-537:5.58e-56|DirectHit	CDD271370|119-489:1.93e-26|DirectHit	CDD271368|21-537:2.61e-34|DirectHit	CDD271372|20-537:2.02e-76|DirectHit	CDD226625|21-493:1.37e-16|DirectHit	CDD271374|21-534:1.25e-15|DirectHit	CDD271373|20-538:1.83e-24|DirectHit	CDD271385|20-482:1.87e-56|DirectHit	CDD212037|21-539:4.49e-20|DirectHit	CDD271363|21-596:0.0|DirectHit	CDD271386|16-482:7.39e-45|DirectHit	CDD226627|19-543:2.43e-16|DirectHit	CDD271360|22-484:2.72e-74|DirectHit	CDD271361|20-481:1.89e-36|DirectHit	CDD236699|21-596:8.92e-56|DirectHit	CDD226626|21-545:1.39e-44|DirectHit	CDD271384|20-484:1.10e-43|DirectHit	CDD271362|26-527:7.60e-59|DirectHit	CDD185317|118-481:3.05e-06|DirectHit	CDD271379|19-596:0.0|DirectHit	CDD271383|19-482:2.31e-31|DirectHit	CDD271382|20-550:0.0|DirectHit	CDD271380|20-596:0.0|DirectHit	CDD271381|20-596:0.0|DirectHit	CDD212058|17-596:0.0|DirectHit	CDD271395|16-497:6.03e-19|DirectHit	CDD212056|19-596:0.0|DirectHit	CDD271394|16-497:2.30e-25|DirectHit	CDD271402|17-482:1.83e-17|DirectHit	CDD212089|18-497:3.38e-18|DirectHit	CDD271393|20-482:7.39e-14|DirectHit
24	2.A.21.3.16-P31639:672	CDD271357|25-487:1.02e-74|DirectHit	CDD223664|21-486:2.44e-41|DirectHit	CDD273282|58-487:3.37e-155|DirectHit	CDD109527|55-487:2.22e-171|DirectHit	CDD271369|26-429:3.51e-40|DirectHit	CDD271371|25-428:3.52e-56|DirectHit	CDD271370|26-428:1.05e-17|DirectHit	CDD271368|26-428:4.60e-32|DirectHit	CDD271372|25-559:2.14e-75|DirectHit	CDD226625|26-414:1.40e-23|DirectHit	CDD271374|26-428:7.31e-13|DirectHit	CDD271373|25-487:2.78e-27|DirectHit	CDD271385|25-487:7.44e-63|DirectHit	CDD212037|26-410:7.09e-20|DirectHit	CDD271363|26-571:0.0|DirectHit	CDD271386|24-486:1.45e-50|DirectHit	CDD226627|26-247:4.78e-12|DirectHit	CDD271360|27-487:4.52e-93|DirectHit	CDD271361|25-481:3.79e-35|DirectHit	CDD236699|26-485:9.86e-64|DirectHit	CDD226626|26-480:5.44e-50|DirectHit	CDD271384|25-486:2.99e-38|DirectHit	CDD271362|33-485:6.10e-68|DirectHit	CDD185317|55-428:1.29e-05|DirectHit	CDD271379|24-672:0.0|DirectHit	CDD271383|24-487:5.29e-28|DirectHit	CDD271382|25-566:0.0|DirectHit	CDD271380|25-672:0.0|DirectHit	CDD271381|25-672:0.0|DirectHit	CDD212058|24-672:0.0|DirectHit	CDD271395|25-485:1.36e-14|DirectHit	CDD212056|24-672:0.0|DirectHit	CDD271394|24-518:1.03e-13|DirectHit	CDD271402|25-485:6.85e-11|DirectHit	CDD212089|25-486:6.37e-14|DirectHit	CDD271393|25-515:6.7e-143|Rescued1
