# CDD238650:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD340894:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD341020:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD341015:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD238052:  DirectHits:  26    Rescued Proteins:  3    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD427161:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD341016:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD340883:  DirectHits:  20    Rescued Proteins:  9    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD340960:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD341017:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD273279:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD349949:  DirectHits:  28    Rescued Proteins:  1    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD340963:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD341021:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD340962:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD429598:  DirectHits:  27    Rescued Proteins:  2    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD400135:  DirectHits:  26    Rescued Proteins:  3    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD340959:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD341018:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD340961:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD341019:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
# CDD340958:  DirectHits:  29    Rescued Proteins:  0    Prots with Domain in 2.A.60:  29 (100.0% from a total of 29)
11	2.A.60.1.11-Q6ZQN7:724	CDD238650|499-549:1.34e-21|DirectHit	CDD340894|104-604:7.67e-132|DirectHit	CDD341020|104-578:1.69e-108|DirectHit	CDD341015|129-570:8.01e-74|DirectHit	CDD427161|106-664:0.0|DirectHit	CDD341016|113-548:2.77e-69|DirectHit	CDD341017|129-605:9.25e-80|DirectHit	CDD340960|107-570:9.34e-77|DirectHit	CDD273279|93-691:6.82e-126|DirectHit	CDD340963|106-604:1.19e-106|DirectHit	CDD341021|104-604:0.0|DirectHit	CDD340962|106-578:4.64e-110|DirectHit	CDD341018|107-577:3.04e-76|DirectHit	CDD340959|107-577:8.20e-66|DirectHit	CDD340961|104-604:1.01e-180|DirectHit	CDD340958|124-549:1.45e-66|DirectHit	CDD341019|107-577:9.44e-76|DirectHit	CDD349949|111-474:6.94e-11|DirectHit	CDD429598|246-472:3.62e-05|DirectHit	CDD238052|507-547:5.52e-08|DirectHit	CDD400135|502-547:5.20e-10|DirectHit	CDD340883|112-476:2.6e-48|Rescued1
12	2.A.60.1.12-Q9NPD5:702	CDD238650|455-508:2.29e-26|DirectHit	CDD340894|28-560:1.84e-121|DirectHit	CDD341020|26-540:2.01e-78|DirectHit	CDD341015|28-561:0.0|DirectHit	CDD427161|29-621:0.0|DirectHit	CDD341016|28-546:0.0|DirectHit	CDD341017|27-558:0.0|DirectHit	CDD340960|28-561:2.64e-93|DirectHit	CDD273279|1-649:0.0|DirectHit	CDD340963|25-557:9.64e-40|DirectHit	CDD341021|47-557:1.38e-75|DirectHit	CDD340962|28-507:2.29e-92|DirectHit	CDD341018|28-558:2.91e-99|DirectHit	CDD340959|28-507:1.44e-88|DirectHit	CDD340961|27-557:5.45e-104|DirectHit	CDD340958|28-561:0.0|DirectHit	CDD341019|28-531:1.45e-108|DirectHit	CDD349949|34-429:2.53e-18|DirectHit	CDD429598|29-421:1.40e-09|DirectHit	CDD238052|465-506:9.34e-11|DirectHit	CDD400135|460-506:6.42e-18|DirectHit	CDD340883|179-430:3.78e-10|DirectHit
13	2.A.60.1.13-Q8UVG4:689	CDD238650|450-503:1.43e-23|DirectHit	CDD340894|28-554:6.20e-138|DirectHit	CDD341020|30-554:3.12e-74|DirectHit	CDD341015|28-554:0.0|DirectHit	CDD427161|31-614:0.0|DirectHit	CDD341016|28-555:0.0|DirectHit	CDD341017|28-555:0.0|DirectHit	CDD340960|28-554:1.01e-102|DirectHit	CDD273279|16-641:0.0|DirectHit	CDD340963|31-554:6.87e-37|DirectHit	CDD341021|29-554:3.96e-67|DirectHit	CDD340962|29-554:3.85e-102|DirectHit	CDD341018|28-554:6.07e-114|DirectHit	CDD340959|28-554:9.36e-101|DirectHit	CDD340961|51-554:2.97e-96|DirectHit	CDD340958|28-554:0.0|DirectHit	CDD341019|27-554:4.83e-120|DirectHit	CDD349949|35-424:3.41e-18|DirectHit	CDD429598|31-416:1.07e-09|DirectHit	CDD238052|460-501:1.50e-08|DirectHit	CDD400135|458-501:1.52e-11|DirectHit	CDD340883|64-393:1.93e-06|DirectHit
14	2.A.60.1.14-P46721:670	CDD238650|435-488:5.97e-23|DirectHit	CDD340894|19-537:6.26e-138|DirectHit	CDD341020|29-537:2.18e-64|DirectHit	CDD341015|19-537:4.88e-179|DirectHit	CDD427161|21-597:0.0|DirectHit	CDD341016|18-538:0.0|DirectHit	CDD341017|19-538:0.0|DirectHit	CDD340960|19-537:4.90e-90|DirectHit	CDD273279|1-625:0.0|DirectHit	CDD340963|48-537:6.31e-35|DirectHit	CDD341021|23-537:1.15e-62|DirectHit	CDD340962|20-537:1.05e-89|DirectHit	CDD341018|19-537:8.21e-97|DirectHit	CDD340959|19-537:1.48e-89|DirectHit	CDD340961|20-537:1.22e-88|DirectHit	CDD340958|19-537:0.0|DirectHit	CDD341019|19-537:8.83e-102|DirectHit	CDD349949|26-406:1.59e-22|DirectHit	CDD429598|28-408:1.23e-10|DirectHit	CDD238052|445-486:7.27e-08|DirectHit	CDD400135|440-486:3.62e-13|DirectHit	CDD340883|158-378:1.91e-05|DirectHit
15	2.A.60.1.15-Q9NYB5:712	CDD238650|472-525:2.28e-24|DirectHit	CDD340894|42-578:2.91e-126|DirectHit	CDD341020|44-578:2.55e-78|DirectHit	CDD341015|42-578:0.0|DirectHit	CDD427161|44-638:0.0|DirectHit	CDD341016|41-579:0.0|DirectHit	CDD341017|42-579:0.0|DirectHit	CDD340960|42-578:7.72e-99|DirectHit	CDD273279|40-666:0.0|DirectHit	CDD340963|44-578:1.56e-35|DirectHit	CDD341021|44-578:5.24e-67|DirectHit	CDD340962|44-578:1.09e-97|DirectHit	CDD341018|42-578:2.46e-107|DirectHit	CDD340959|42-578:8.74e-95|DirectHit	CDD340961|44-578:1.56e-91|DirectHit	CDD340958|42-578:0.0|DirectHit	CDD341019|42-578:5.14e-109|DirectHit	CDD349949|49-446:1.60e-15|DirectHit	CDD429598|45-446:1.51e-10|DirectHit	CDD238052|482-523:1.89e-08|DirectHit	CDD400135|477-523:3.07e-13|DirectHit	CDD340883|187-445:1.16e-05|DirectHit
16	2.A.60.1.16-Q9H2Y9:848	CDD238650|551-605:9.12e-23|DirectHit	CDD340894|128-675:1.78e-145|DirectHit	CDD341020|127-675:6.15e-96|DirectHit	CDD341015|128-675:2.85e-68|DirectHit	CDD427161|129-734:0.0|DirectHit	CDD341016|137-676:2.75e-75|DirectHit	CDD341017|130-676:1.09e-74|DirectHit	CDD340960|128-675:6.55e-83|DirectHit	CDD273279|118-761:2.16e-148|DirectHit	CDD340963|128-673:2.24e-50|DirectHit	CDD341021|130-675:7.42e-93|DirectHit	CDD340962|128-675:0.0|DirectHit	CDD341018|130-675:2.22e-95|DirectHit	CDD340959|130-675:2.27e-78|DirectHit	CDD340961|127-675:2.41e-130|DirectHit	CDD340958|132-675:1.88e-65|DirectHit	CDD341019|128-605:1.13e-79|DirectHit	CDD349949|131-526:7.87e-13|DirectHit	CDD429598|134-531:5.97e-08|DirectHit	CDD238052|565-603:1.47e-10|DirectHit	CDD400135|556-603:4.42e-12|DirectHit	CDD340883|134-526:2.6e-41|Rescued1
17	2.A.60.1.17-Q86UG4:719	CDD238650|498-551:1.27e-14|DirectHit	CDD340894|105-605:1.09e-101|DirectHit	CDD341020|109-605:2.38e-74|DirectHit	CDD341015|105-605:2.64e-29|DirectHit	CDD427161|107-665:3.43e-164|DirectHit	CDD341016|150-550:1.75e-28|DirectHit	CDD341017|150-598:7.23e-33|DirectHit	CDD340960|105-571:1.45e-33|DirectHit	CDD273279|103-693:8.02e-74|DirectHit	CDD340963|105-605:0.0|DirectHit	CDD341021|108-605:1.32e-112|DirectHit	CDD340962|106-586:1.37e-52|DirectHit	CDD341018|105-578:2.51e-44|DirectHit	CDD340959|105-586:9.04e-34|DirectHit	CDD340961|105-605:8.36e-92|DirectHit	CDD340958|150-605:3.14e-28|DirectHit	CDD341019|104-592:1.59e-38|DirectHit	CDD349949|112-474:2.54e-10|DirectHit	CDD429598|107-495:7.4e-42|Rescued1	CDD238052|518-549:9.13e-05|DirectHit	CDD400135|503-549:1.6e-13|Rescued1	CDD340883|113-477:1.8e-29|Rescued1
18	2.A.60.1.18-Q9UIG8:710	CDD238650|467-511:3.23e-17|DirectHit	CDD340894|39-563:2.17e-154|DirectHit	CDD341020|47-552:3.28e-86|DirectHit	CDD341015|39-563:7.50e-110|DirectHit	CDD427161|41-619:0.0|DirectHit	CDD341016|39-564:5.27e-120|DirectHit	CDD341017|39-563:8.75e-119|DirectHit	CDD340960|39-563:0.0|DirectHit	CDD273279|34-650:7.66e-153|DirectHit	CDD340963|39-529:4.24e-44|DirectHit	CDD341021|40-563:8.85e-91|DirectHit	CDD340962|40-563:1.64e-134|DirectHit	CDD341018|39-563:1.62e-117|DirectHit	CDD340959|39-563:8.82e-104|DirectHit	CDD340961|39-563:1.05e-116|DirectHit	CDD340958|39-563:3.31e-101|DirectHit	CDD341019|38-563:6.02e-121|DirectHit	CDD349949|47-456:2.31e-14|DirectHit	CDD429598|47-442:1.97e-11|DirectHit	CDD238052|479-511:5.62e-05|DirectHit	CDD400135|474-511:1.01e-05|DirectHit	CDD340883|177-440:5.71e-07|DirectHit
19	2.A.60.1.19-Q92959:643	CDD238650|441-495:4.34e-22|DirectHit	CDD340894|31-542:1.85e-122|DirectHit	CDD341020|51-531:7.71e-70|DirectHit	CDD341015|31-508:6.01e-92|DirectHit	CDD427161|48-602:0.0|DirectHit	CDD341016|31-542:2.22e-108|DirectHit	CDD341017|31-542:5.03e-111|DirectHit	CDD340960|31-542:1.11e-93|DirectHit	CDD273279|1-630:0.0|DirectHit	CDD340963|55-542:4.74e-34|DirectHit	CDD341021|55-542:1.49e-69|DirectHit	CDD340962|49-542:1.96e-94|DirectHit	CDD341018|31-542:1.15e-162|DirectHit	CDD340959|31-542:0.0|DirectHit	CDD340961|54-528:1.92e-89|DirectHit	CDD340958|31-542:4.74e-91|DirectHit	CDD341019|30-542:0.0|DirectHit	CDD349949|79-420:3.59e-12|DirectHit	CDD429598|167-429:7.35e-07|DirectHit	CDD238052|450-494:2.03e-07|DirectHit	CDD400135|447-494:1.63e-09|DirectHit	CDD340883|170-418:5.96e-08|DirectHit
20	2.A.60.1.20-O94956:709	CDD238650|485-542:8.50e-19|DirectHit	CDD340894|48-588:6.92e-118|DirectHit	CDD341020|50-570:1.94e-57|DirectHit	CDD341015|48-588:2.24e-69|DirectHit	CDD427161|51-647:0.0|DirectHit	CDD341016|48-588:4.18e-84|DirectHit	CDD341017|48-588:2.70e-83|DirectHit	CDD340960|48-588:4.18e-77|DirectHit	CDD273279|43-671:6.48e-157|DirectHit	CDD340963|48-569:5.95e-22|DirectHit	CDD341021|49-588:3.36e-55|DirectHit	CDD340962|49-588:3.41e-88|DirectHit	CDD341018|48-588:0.0|DirectHit	CDD340959|48-588:0.0|DirectHit	CDD340961|48-588:5.50e-80|DirectHit	CDD340958|48-588:1.25e-67|DirectHit	CDD341019|47-588:1.88e-166|DirectHit	CDD349949|51-474:2.7e-111|Rescued1	CDD429598|50-486:2e-87|Rescued1	CDD238052|495-541:4.13e-04|DirectHit	CDD400135|493-541:7.76e-04|DirectHit	CDD340883|53-465:9.8e-48|Rescued1
21	2.A.60.1.21-Q9VK84:745	CDD238650|470-521:8.33e-21|DirectHit	CDD340894|35-625:1.86e-129|DirectHit	CDD341020|47-521:3.37e-47|DirectHit	CDD341015|35-521:5.26e-37|DirectHit	CDD427161|36-684:0.0|DirectHit	CDD341016|35-527:1.55e-51|DirectHit	CDD341017|35-543:3.36e-47|DirectHit	CDD340960|35-531:7.75e-41|DirectHit	CDD273279|23-712:2.21e-99|DirectHit	CDD340963|37-521:6.61e-17|DirectHit	CDD341021|35-523:2.30e-50|DirectHit	CDD340962|35-521:1.60e-62|DirectHit	CDD341018|35-530:1.17e-64|DirectHit	CDD340959|35-527:1.79e-52|DirectHit	CDD340961|35-525:5.66e-66|DirectHit	CDD340958|35-521:7.65e-33|DirectHit	CDD341019|35-530:2.60e-54|DirectHit	CDD349949|41-463:6.08e-09|DirectHit	CDD429598|43-454:4.13e-05|DirectHit	CDD238052|478-520:1.9e-09|Rescued1	CDD400135|475-520:2.9e-11|Rescued1	CDD340883|47-462:1.3e-26|Rescued1
22	2.A.60.1.22-Q171D6:816	CDD238650|413-464:7.68e-19|DirectHit	CDD340894|33-519:2.01e-89|DirectHit	CDD341020|32-502:6.93e-20|DirectHit	CDD341015|33-509:7.01e-23|DirectHit	CDD427161|33-575:2.07e-84|DirectHit	CDD341016|82-520:2.60e-26|DirectHit	CDD341017|33-519:2.90e-30|DirectHit	CDD340960|33-519:5.87e-26|DirectHit	CDD273279|22-602:6.98e-54|DirectHit	CDD340963|69-518:2.61e-19|DirectHit	CDD341021|33-464:4.95e-24|DirectHit	CDD340962|162-519:7.66e-27|DirectHit	CDD341018|76-505:3.92e-27|DirectHit	CDD340959|33-505:9.95e-24|DirectHit	CDD340961|33-498:2.84e-35|DirectHit	CDD340958|33-519:6.06e-18|DirectHit	CDD341019|33-464:7.55e-30|DirectHit	CDD349949|37-396:1.16e-06|DirectHit	CDD429598|37-399:3.02e-04|DirectHit	CDD238052|421-464:8.27e-09|DirectHit	CDD400135|417-464:9.74e-09|DirectHit	CDD340883|42-397:6.6e-11|Rescued1
